"hour","day","day_type","scenario","placeholder_close","metric","value"
14,"Monday","weekday","off_season",16,"top50_no500_n",4
15,"Monday","weekday","off_season",16,"top50_no500_n",4
16,"Monday","weekday","off_season",16,"top50_no500_n",16
17,"Monday","weekday","off_season",16,"top50_no500_n",17
18,"Monday","weekday","off_season",16,"top50_no500_n",21
19,"Monday","weekday","off_season",16,"top50_no500_n",34
20,"Monday","weekday","off_season",16,"top50_no500_n",39
21,"Monday","weekday","off_season",16,"top50_no500_n",43
22,"Monday","weekday","off_season",16,"top50_no500_n",44
23,"Monday","weekday","off_season",16,"top50_no500_n",47
24,"Monday","weekday","off_season",16,"top50_no500_n",50
6,"Tuesday","weekday","off_season",16,"top50_no500_n",48
7,"Tuesday","weekday","off_season",16,"top50_no500_n",37
8,"Tuesday","weekday","off_season",16,"top50_no500_n",12
9,"Tuesday","weekday","off_season",16,"top50_no500_n",11
10,"Tuesday","weekday","off_season",16,"top50_no500_n",6
11,"Tuesday","weekday","off_season",16,"top50_no500_n",5
12,"Tuesday","weekday","off_season",16,"top50_no500_n",5
13,"Tuesday","weekday","off_season",16,"top50_no500_n",4
14,"Tuesday","weekday","off_season",16,"top50_no500_n",4
15,"Tuesday","weekday","off_season",16,"top50_no500_n",4
16,"Tuesday","weekday","off_season",16,"top50_no500_n",16
17,"Tuesday","weekday","off_season",16,"top50_no500_n",17
18,"Tuesday","weekday","off_season",16,"top50_no500_n",21
19,"Tuesday","weekday","off_season",16,"top50_no500_n",32
20,"Tuesday","weekday","off_season",16,"top50_no500_n",39
21,"Tuesday","weekday","off_season",16,"top50_no500_n",43
22,"Tuesday","weekday","off_season",16,"top50_no500_n",44
23,"Tuesday","weekday","off_season",16,"top50_no500_n",47
24,"Tuesday","weekday","off_season",16,"top50_no500_n",50
6,"Wednesday","weekday","off_season",16,"top50_no500_n",48
7,"Wednesday","weekday","off_season",16,"top50_no500_n",37
8,"Wednesday","weekday","off_season",16,"top50_no500_n",12
9,"Wednesday","weekday","off_season",16,"top50_no500_n",11
10,"Wednesday","weekday","off_season",16,"top50_no500_n",6
11,"Wednesday","weekday","off_season",16,"top50_no500_n",4
12,"Wednesday","weekday","off_season",16,"top50_no500_n",4
13,"Wednesday","weekday","off_season",16,"top50_no500_n",4
14,"Wednesday","weekday","off_season",16,"top50_no500_n",4
15,"Wednesday","weekday","off_season",16,"top50_no500_n",4
16,"Wednesday","weekday","off_season",16,"top50_no500_n",16
17,"Wednesday","weekday","off_season",16,"top50_no500_n",17
18,"Wednesday","weekday","off_season",16,"top50_no500_n",21
19,"Wednesday","weekday","off_season",16,"top50_no500_n",34
20,"Wednesday","weekday","off_season",16,"top50_no500_n",39
21,"Wednesday","weekday","off_season",16,"top50_no500_n",43
22,"Wednesday","weekday","off_season",16,"top50_no500_n",44
23,"Wednesday","weekday","off_season",16,"top50_no500_n",47
24,"Wednesday","weekday","off_season",16,"top50_no500_n",50
6,"Thursday","weekday","off_season",16,"top50_no500_n",48
7,"Thursday","weekday","off_season",16,"top50_no500_n",37
8,"Thursday","weekday","off_season",16,"top50_no500_n",12
9,"Thursday","weekday","off_season",16,"top50_no500_n",11
10,"Thursday","weekday","off_season",16,"top50_no500_n",5
11,"Thursday","weekday","off_season",16,"top50_no500_n",5
12,"Thursday","weekday","off_season",16,"top50_no500_n",4
13,"Thursday","weekday","off_season",16,"top50_no500_n",4
14,"Thursday","weekday","off_season",16,"top50_no500_n",4
15,"Thursday","weekday","off_season",16,"top50_no500_n",4
16,"Thursday","weekday","off_season",16,"top50_no500_n",16
17,"Thursday","weekday","off_season",16,"top50_no500_n",17
18,"Thursday","weekday","off_season",16,"top50_no500_n",20
19,"Thursday","weekday","off_season",16,"top50_no500_n",31
20,"Thursday","weekday","off_season",16,"top50_no500_n",39
21,"Thursday","weekday","off_season",16,"top50_no500_n",43
22,"Thursday","weekday","off_season",16,"top50_no500_n",44
23,"Thursday","weekday","off_season",16,"top50_no500_n",47
24,"Thursday","weekday","off_season",16,"top50_no500_n",50
6,"Friday","weekday","off_season",16,"top50_no500_n",48
7,"Friday","weekday","off_season",16,"top50_no500_n",37
8,"Friday","weekday","off_season",16,"top50_no500_n",12
9,"Friday","weekday","off_season",16,"top50_no500_n",11
10,"Friday","weekday","off_season",16,"top50_no500_n",4
11,"Friday","weekday","off_season",16,"top50_no500_n",4
12,"Friday","weekday","off_season",16,"top50_no500_n",4
13,"Friday","weekday","off_season",16,"top50_no500_n",4
14,"Friday","weekday","off_season",16,"top50_no500_n",4
15,"Friday","weekday","off_season",16,"top50_no500_n",4
16,"Friday","weekday","off_season",16,"top50_no500_n",16
17,"Friday","weekday","off_season",16,"top50_no500_n",26
18,"Friday","weekday","off_season",16,"top50_no500_n",33
19,"Friday","weekday","off_season",16,"top50_no500_n",38
20,"Friday","weekday","off_season",16,"top50_no500_n",39
21,"Friday","weekday","off_season",16,"top50_no500_n",43
22,"Friday","weekday","off_season",16,"top50_no500_n",44
23,"Friday","weekday","off_season",16,"top50_no500_n",47
24,"Friday","weekday","off_season",16,"top50_no500_n",50
6,"Saturday","weekend","off_season",16,"top50_no500_n",48
7,"Saturday","weekend","off_season",16,"top50_no500_n",37
8,"Saturday","weekend","off_season",16,"top50_no500_n",12
9,"Saturday","weekend","off_season",16,"top50_no500_n",11
10,"Saturday","weekend","off_season",16,"top50_no500_n",4
11,"Saturday","weekend","off_season",16,"top50_no500_n",4
12,"Saturday","weekend","off_season",16,"top50_no500_n",4
13,"Saturday","weekend","off_season",16,"top50_no500_n",4
14,"Saturday","weekend","off_season",16,"top50_no500_n",4
15,"Saturday","weekend","off_season",16,"top50_no500_n",4
16,"Saturday","weekend","off_season",16,"top50_no500_n",16
17,"Saturday","weekend","off_season",16,"top50_no500_n",32
18,"Saturday","weekend","off_season",16,"top50_no500_n",33
19,"Saturday","weekend","off_season",16,"top50_no500_n",38
20,"Saturday","weekend","off_season",16,"top50_no500_n",39
21,"Saturday","weekend","off_season",16,"top50_no500_n",43
22,"Saturday","weekend","off_season",16,"top50_no500_n",44
23,"Saturday","weekend","off_season",16,"top50_no500_n",47
24,"Saturday","weekend","off_season",16,"top50_no500_n",50
6,"Sunday","weekend","in_season",20,"top50_no500_n",48
7,"Sunday","weekend","in_season",20,"top50_no500_n",37
8,"Sunday","weekend","in_season",20,"top50_no500_n",12
9,"Sunday","weekend","in_season",20,"top50_no500_n",11
10,"Sunday","weekend","in_season",20,"top50_no500_n",11
11,"Sunday","weekend","in_season",20,"top50_no500_n",11
12,"Sunday","weekend","in_season",20,"top50_no500_n",11
13,"Sunday","weekend","in_season",20,"top50_no500_n",10
14,"Sunday","weekend","in_season",20,"top50_no500_n",10
15,"Sunday","weekend","in_season",20,"top50_no500_n",10
16,"Sunday","weekend","in_season",20,"top50_no500_n",10
17,"Sunday","weekend","in_season",20,"top50_no500_n",12
18,"Sunday","weekend","in_season",20,"top50_no500_n",12
19,"Sunday","weekend","in_season",20,"top50_no500_n",15
20,"Sunday","weekend","in_season",20,"top50_no500_n",39
21,"Sunday","weekend","in_season",20,"top50_no500_n",43
22,"Sunday","weekend","in_season",20,"top50_no500_n",44
23,"Sunday","weekend","in_season",20,"top50_no500_n",47
24,"Sunday","weekend","in_season",20,"top50_no500_n",50
6,"Monday","weekday","in_season",20,"top50_no500_n",48
7,"Monday","weekday","in_season",20,"top50_no500_n",37
8,"Monday","weekday","in_season",20,"top50_no500_n",12
9,"Monday","weekday","in_season",20,"top50_no500_n",11
10,"Monday","weekday","in_season",20,"top50_no500_n",6
11,"Monday","weekday","in_season",20,"top50_no500_n",4
12,"Monday","weekday","in_season",20,"top50_no500_n",4
13,"Monday","weekday","in_season",20,"top50_no500_n",4
14,"Monday","weekday","in_season",20,"top50_no500_n",4
15,"Monday","weekday","in_season",20,"top50_no500_n",4
16,"Monday","weekday","in_season",20,"top50_no500_n",4
17,"Monday","weekday","in_season",20,"top50_no500_n",5
18,"Monday","weekday","in_season",20,"top50_no500_n",9
19,"Monday","weekday","in_season",20,"top50_no500_n",14
20,"Monday","weekday","in_season",20,"top50_no500_n",39
21,"Monday","weekday","in_season",20,"top50_no500_n",43
22,"Monday","weekday","in_season",20,"top50_no500_n",44
23,"Monday","weekday","in_season",20,"top50_no500_n",47
24,"Monday","weekday","in_season",20,"top50_no500_n",50
6,"Tuesday","weekday","in_season",20,"top50_no500_n",48
7,"Tuesday","weekday","in_season",20,"top50_no500_n",37
8,"Tuesday","weekday","in_season",20,"top50_no500_n",12
9,"Tuesday","weekday","in_season",20,"top50_no500_n",11
10,"Tuesday","weekday","in_season",20,"top50_no500_n",6
11,"Tuesday","weekday","in_season",20,"top50_no500_n",5
12,"Tuesday","weekday","in_season",20,"top50_no500_n",5
13,"Tuesday","weekday","in_season",20,"top50_no500_n",4
14,"Tuesday","weekday","in_season",20,"top50_no500_n",4
15,"Tuesday","weekday","in_season",20,"top50_no500_n",4
16,"Tuesday","weekday","in_season",20,"top50_no500_n",4
17,"Tuesday","weekday","in_season",20,"top50_no500_n",5
18,"Tuesday","weekday","in_season",20,"top50_no500_n",9
19,"Tuesday","weekday","in_season",20,"top50_no500_n",13
20,"Tuesday","weekday","in_season",20,"top50_no500_n",39
21,"Tuesday","weekday","in_season",20,"top50_no500_n",43
22,"Tuesday","weekday","in_season",20,"top50_no500_n",44
23,"Tuesday","weekday","in_season",20,"top50_no500_n",47
24,"Tuesday","weekday","in_season",20,"top50_no500_n",50
6,"Wednesday","weekday","in_season",20,"top50_no500_n",48
7,"Wednesday","weekday","in_season",20,"top50_no500_n",37
8,"Wednesday","weekday","in_season",20,"top50_no500_n",12
9,"Wednesday","weekday","in_season",20,"top50_no500_n",11
10,"Wednesday","weekday","in_season",20,"top50_no500_n",6
11,"Wednesday","weekday","in_season",20,"top50_no500_n",4
12,"Wednesday","weekday","in_season",20,"top50_no500_n",4
13,"Wednesday","weekday","in_season",20,"top50_no500_n",4
14,"Wednesday","weekday","in_season",20,"top50_no500_n",4
15,"Wednesday","weekday","in_season",20,"top50_no500_n",4
16,"Wednesday","weekday","in_season",20,"top50_no500_n",4
17,"Wednesday","weekday","in_season",20,"top50_no500_n",5
18,"Wednesday","weekday","in_season",20,"top50_no500_n",9
19,"Wednesday","weekday","in_season",20,"top50_no500_n",14
20,"Wednesday","weekday","in_season",20,"top50_no500_n",39
21,"Wednesday","weekday","in_season",20,"top50_no500_n",43
22,"Wednesday","weekday","in_season",20,"top50_no500_n",44
23,"Wednesday","weekday","in_season",20,"top50_no500_n",47
24,"Wednesday","weekday","in_season",20,"top50_no500_n",50
6,"Thursday","weekday","in_season",20,"top50_no500_n",48
7,"Thursday","weekday","in_season",20,"top50_no500_n",37
8,"Thursday","weekday","in_season",20,"top50_no500_n",12
9,"Thursday","weekday","in_season",20,"top50_no500_n",11
10,"Thursday","weekday","in_season",20,"top50_no500_n",5
11,"Thursday","weekday","in_season",20,"top50_no500_n",5
12,"Thursday","weekday","in_season",20,"top50_no500_n",4
13,"Thursday","weekday","in_season",20,"top50_no500_n",4
14,"Thursday","weekday","in_season",20,"top50_no500_n",4
15,"Thursday","weekday","in_season",20,"top50_no500_n",4
16,"Thursday","weekday","in_season",20,"top50_no500_n",4
17,"Thursday","weekday","in_season",20,"top50_no500_n",5
18,"Thursday","weekday","in_season",20,"top50_no500_n",8
19,"Thursday","weekday","in_season",20,"top50_no500_n",12
20,"Thursday","weekday","in_season",20,"top50_no500_n",39
21,"Thursday","weekday","in_season",20,"top50_no500_n",43
22,"Thursday","weekday","in_season",20,"top50_no500_n",44
23,"Thursday","weekday","in_season",20,"top50_no500_n",47
24,"Thursday","weekday","in_season",20,"top50_no500_n",50
6,"Friday","weekday","in_season",20,"top50_no500_n",48
7,"Friday","weekday","in_season",20,"top50_no500_n",37
8,"Friday","weekday","in_season",20,"top50_no500_n",12
9,"Friday","weekday","in_season",20,"top50_no500_n",11
10,"Friday","weekday","in_season",20,"top50_no500_n",4
11,"Friday","weekday","in_season",20,"top50_no500_n",4
12,"Friday","weekday","in_season",20,"top50_no500_n",4
13,"Friday","weekday","in_season",20,"top50_no500_n",4
14,"Friday","weekday","in_season",20,"top50_no500_n",4
15,"Friday","weekday","in_season",20,"top50_no500_n",4
16,"Friday","weekday","in_season",20,"top50_no500_n",4
17,"Friday","weekday","in_season",20,"top50_no500_n",9
18,"Friday","weekday","in_season",20,"top50_no500_n",12
19,"Friday","weekday","in_season",20,"top50_no500_n",15
20,"Friday","weekday","in_season",20,"top50_no500_n",39
21,"Friday","weekday","in_season",20,"top50_no500_n",43
22,"Friday","weekday","in_season",20,"top50_no500_n",44
23,"Friday","weekday","in_season",20,"top50_no500_n",47
24,"Friday","weekday","in_season",20,"top50_no500_n",50
6,"Saturday","weekend","in_season",20,"top50_no500_n",48
7,"Saturday","weekend","in_season",20,"top50_no500_n",37
8,"Saturday","weekend","in_season",20,"top50_no500_n",12
9,"Saturday","weekend","in_season",20,"top50_no500_n",11
10,"Saturday","weekend","in_season",20,"top50_no500_n",4
11,"Saturday","weekend","in_season",20,"top50_no500_n",4
12,"Saturday","weekend","in_season",20,"top50_no500_n",4
13,"Saturday","weekend","in_season",20,"top50_no500_n",4
14,"Saturday","weekend","in_season",20,"top50_no500_n",4
15,"Saturday","weekend","in_season",20,"top50_no500_n",4
16,"Saturday","weekend","in_season",20,"top50_no500_n",4
17,"Saturday","weekend","in_season",20,"top50_no500_n",12
18,"Saturday","weekend","in_season",20,"top50_no500_n",12
19,"Saturday","weekend","in_season",20,"top50_no500_n",15
20,"Saturday","weekend","in_season",20,"top50_no500_n",39
21,"Saturday","weekend","in_season",20,"top50_no500_n",43
22,"Saturday","weekend","in_season",20,"top50_no500_n",44
23,"Saturday","weekend","in_season",20,"top50_no500_n",47
24,"Saturday","weekend","in_season",20,"top50_no500_n",50
6,"Sunday","weekend","in_season_late",22,"top50_no500_n",48
7,"Sunday","weekend","in_season_late",22,"top50_no500_n",37
8,"Sunday","weekend","in_season_late",22,"top50_no500_n",12
9,"Sunday","weekend","in_season_late",22,"top50_no500_n",11
10,"Sunday","weekend","in_season_late",22,"top50_no500_n",11
11,"Sunday","weekend","in_season_late",22,"top50_no500_n",11
12,"Sunday","weekend","in_season_late",22,"top50_no500_n",11
13,"Sunday","weekend","in_season_late",22,"top50_no500_n",10
14,"Sunday","weekend","in_season_late",22,"top50_no500_n",10
15,"Sunday","weekend","in_season_late",22,"top50_no500_n",10
16,"Sunday","weekend","in_season_late",22,"top50_no500_n",10
17,"Sunday","weekend","in_season_late",22,"top50_no500_n",12
18,"Sunday","weekend","in_season_late",22,"top50_no500_n",12
19,"Sunday","weekend","in_season_late",22,"top50_no500_n",15
20,"Sunday","weekend","in_season_late",22,"top50_no500_n",16
21,"Sunday","weekend","in_season_late",22,"top50_no500_n",20
22,"Sunday","weekend","in_season_late",22,"top50_no500_n",44
23,"Sunday","weekend","in_season_late",22,"top50_no500_n",47
24,"Sunday","weekend","in_season_late",22,"top50_no500_n",50
6,"Monday","weekday","in_season_late",22,"top50_no500_n",48
7,"Monday","weekday","in_season_late",22,"top50_no500_n",37
8,"Monday","weekday","in_season_late",22,"top50_no500_n",12
9,"Monday","weekday","in_season_late",22,"top50_no500_n",11
10,"Monday","weekday","in_season_late",22,"top50_no500_n",6
11,"Monday","weekday","in_season_late",22,"top50_no500_n",4
12,"Monday","weekday","in_season_late",22,"top50_no500_n",4
13,"Monday","weekday","in_season_late",22,"top50_no500_n",4
14,"Monday","weekday","in_season_late",22,"top50_no500_n",4
15,"Monday","weekday","in_season_late",22,"top50_no500_n",4
16,"Monday","weekday","in_season_late",22,"top50_no500_n",4
17,"Monday","weekday","in_season_late",22,"top50_no500_n",5
18,"Monday","weekday","in_season_late",22,"top50_no500_n",9
19,"Monday","weekday","in_season_late",22,"top50_no500_n",14
20,"Monday","weekday","in_season_late",22,"top50_no500_n",16
21,"Monday","weekday","in_season_late",22,"top50_no500_n",20
22,"Monday","weekday","in_season_late",22,"top50_no500_n",44
23,"Monday","weekday","in_season_late",22,"top50_no500_n",47
24,"Monday","weekday","in_season_late",22,"top50_no500_n",50
6,"Tuesday","weekday","in_season_late",22,"top50_no500_n",48
7,"Tuesday","weekday","in_season_late",22,"top50_no500_n",37
8,"Tuesday","weekday","in_season_late",22,"top50_no500_n",12
9,"Tuesday","weekday","in_season_late",22,"top50_no500_n",11
10,"Tuesday","weekday","in_season_late",22,"top50_no500_n",6
11,"Tuesday","weekday","in_season_late",22,"top50_no500_n",5
12,"Tuesday","weekday","in_season_late",22,"top50_no500_n",5
13,"Tuesday","weekday","in_season_late",22,"top50_no500_n",4
14,"Tuesday","weekday","in_season_late",22,"top50_no500_n",4
15,"Tuesday","weekday","in_season_late",22,"top50_no500_n",4
16,"Tuesday","weekday","in_season_late",22,"top50_no500_n",4
17,"Tuesday","weekday","in_season_late",22,"top50_no500_n",5
18,"Tuesday","weekday","in_season_late",22,"top50_no500_n",9
19,"Tuesday","weekday","in_season_late",22,"top50_no500_n",13
20,"Tuesday","weekday","in_season_late",22,"top50_no500_n",16
21,"Tuesday","weekday","in_season_late",22,"top50_no500_n",20
22,"Tuesday","weekday","in_season_late",22,"top50_no500_n",44
23,"Tuesday","weekday","in_season_late",22,"top50_no500_n",47
24,"Tuesday","weekday","in_season_late",22,"top50_no500_n",50
6,"Wednesday","weekday","in_season_late",22,"top50_no500_n",48
7,"Wednesday","weekday","in_season_late",22,"top50_no500_n",37
8,"Wednesday","weekday","in_season_late",22,"top50_no500_n",12
9,"Wednesday","weekday","in_season_late",22,"top50_no500_n",11
10,"Wednesday","weekday","in_season_late",22,"top50_no500_n",6
11,"Wednesday","weekday","in_season_late",22,"top50_no500_n",4
12,"Wednesday","weekday","in_season_late",22,"top50_no500_n",4
13,"Wednesday","weekday","in_season_late",22,"top50_no500_n",4
14,"Wednesday","weekday","in_season_late",22,"top50_no500_n",4
15,"Wednesday","weekday","in_season_late",22,"top50_no500_n",4
16,"Wednesday","weekday","in_season_late",22,"top50_no500_n",4
17,"Wednesday","weekday","in_season_late",22,"top50_no500_n",5
18,"Wednesday","weekday","in_season_late",22,"top50_no500_n",9
19,"Wednesday","weekday","in_season_late",22,"top50_no500_n",14
20,"Wednesday","weekday","in_season_late",22,"top50_no500_n",16
21,"Wednesday","weekday","in_season_late",22,"top50_no500_n",20
22,"Wednesday","weekday","in_season_late",22,"top50_no500_n",44
23,"Wednesday","weekday","in_season_late",22,"top50_no500_n",47
24,"Wednesday","weekday","in_season_late",22,"top50_no500_n",50
6,"Thursday","weekday","in_season_late",22,"top50_no500_n",48
7,"Thursday","weekday","in_season_late",22,"top50_no500_n",37
8,"Thursday","weekday","in_season_late",22,"top50_no500_n",12
9,"Thursday","weekday","in_season_late",22,"top50_no500_n",11
10,"Thursday","weekday","in_season_late",22,"top50_no500_n",5
11,"Thursday","weekday","in_season_late",22,"top50_no500_n",5
12,"Thursday","weekday","in_season_late",22,"top50_no500_n",4
13,"Thursday","weekday","in_season_late",22,"top50_no500_n",4
14,"Thursday","weekday","in_season_late",22,"top50_no500_n",4
15,"Thursday","weekday","in_season_late",22,"top50_no500_n",4
16,"Thursday","weekday","in_season_late",22,"top50_no500_n",4
17,"Thursday","weekday","in_season_late",22,"top50_no500_n",5
18,"Thursday","weekday","in_season_late",22,"top50_no500_n",8
19,"Thursday","weekday","in_season_late",22,"top50_no500_n",12
20,"Thursday","weekday","in_season_late",22,"top50_no500_n",16
21,"Thursday","weekday","in_season_late",22,"top50_no500_n",20
22,"Thursday","weekday","in_season_late",22,"top50_no500_n",44
23,"Thursday","weekday","in_season_late",22,"top50_no500_n",47
24,"Thursday","weekday","in_season_late",22,"top50_no500_n",50
6,"Friday","weekday","in_season_late",22,"top50_no500_n",48
7,"Friday","weekday","in_season_late",22,"top50_no500_n",37
8,"Friday","weekday","in_season_late",22,"top50_no500_n",12
9,"Friday","weekday","in_season_late",22,"top50_no500_n",11
10,"Friday","weekday","in_season_late",22,"top50_no500_n",4
11,"Friday","weekday","in_season_late",22,"top50_no500_n",4
12,"Friday","weekday","in_season_late",22,"top50_no500_n",4
13,"Friday","weekday","in_season_late",22,"top50_no500_n",4
14,"Friday","weekday","in_season_late",22,"top50_no500_n",4
15,"Friday","weekday","in_season_late",22,"top50_no500_n",4
16,"Friday","weekday","in_season_late",22,"top50_no500_n",4
17,"Friday","weekday","in_season_late",22,"top50_no500_n",9
18,"Friday","weekday","in_season_late",22,"top50_no500_n",12
19,"Friday","weekday","in_season_late",22,"top50_no500_n",15
20,"Friday","weekday","in_season_late",22,"top50_no500_n",16
21,"Friday","weekday","in_season_late",22,"top50_no500_n",20
22,"Friday","weekday","in_season_late",22,"top50_no500_n",44
23,"Friday","weekday","in_season_late",22,"top50_no500_n",47
24,"Friday","weekday","in_season_late",22,"top50_no500_n",50
6,"Saturday","weekend","in_season_late",22,"top50_no500_n",48
7,"Saturday","weekend","in_season_late",22,"top50_no500_n",37
8,"Saturday","weekend","in_season_late",22,"top50_no500_n",12
9,"Saturday","weekend","in_season_late",22,"top50_no500_n",11
10,"Saturday","weekend","in_season_late",22,"top50_no500_n",4
11,"Saturday","weekend","in_season_late",22,"top50_no500_n",4
12,"Saturday","weekend","in_season_late",22,"top50_no500_n",4
13,"Saturday","weekend","in_season_late",22,"top50_no500_n",4
14,"Saturday","weekend","in_season_late",22,"top50_no500_n",4
15,"Saturday","weekend","in_season_late",22,"top50_no500_n",4
16,"Saturday","weekend","in_season_late",22,"top50_no500_n",4
17,"Saturday","weekend","in_season_late",22,"top50_no500_n",12
18,"Saturday","weekend","in_season_late",22,"top50_no500_n",12
19,"Saturday","weekend","in_season_late",22,"top50_no500_n",15
20,"Saturday","weekend","in_season_late",22,"top50_no500_n",16
21,"Saturday","weekend","in_season_late",22,"top50_no500_n",20
22,"Saturday","weekend","in_season_late",22,"top50_no500_n",44
23,"Saturday","weekend","in_season_late",22,"top50_no500_n",47
24,"Saturday","weekend","in_season_late",22,"top50_no500_n",50
6,"Sunday","weekend","off_season",16,"top50_no500_share",0.96
7,"Sunday","weekend","off_season",16,"top50_no500_share",0.74
8,"Sunday","weekend","off_season",16,"top50_no500_share",0.24
9,"Sunday","weekend","off_season",16,"top50_no500_share",0.22
10,"Sunday","weekend","off_season",16,"top50_no500_share",0.22
11,"Sunday","weekend","off_season",16,"top50_no500_share",0.22
12,"Sunday","weekend","off_season",16,"top50_no500_share",0.22
13,"Sunday","weekend","off_season",16,"top50_no500_share",0.2
14,"Sunday","weekend","off_season",16,"top50_no500_share",0.2
15,"Sunday","weekend","off_season",16,"top50_no500_share",0.2
16,"Sunday","weekend","off_season",16,"top50_no500_share",0.62
17,"Sunday","weekend","off_season",16,"top50_no500_share",0.66
18,"Sunday","weekend","off_season",16,"top50_no500_share",0.66
19,"Sunday","weekend","off_season",16,"top50_no500_share",0.76
20,"Sunday","weekend","off_season",16,"top50_no500_share",0.78
21,"Sunday","weekend","off_season",16,"top50_no500_share",0.86
22,"Sunday","weekend","off_season",16,"top50_no500_share",0.88
23,"Sunday","weekend","off_season",16,"top50_no500_share",0.94
24,"Sunday","weekend","off_season",16,"top50_no500_share",1
6,"Monday","weekday","off_season",16,"top50_no500_share",0.96
7,"Monday","weekday","off_season",16,"top50_no500_share",0.74
8,"Monday","weekday","off_season",16,"top50_no500_share",0.24
9,"Monday","weekday","off_season",16,"top50_no500_share",0.22
10,"Monday","weekday","off_season",16,"top50_no500_share",0.12
11,"Monday","weekday","off_season",16,"top50_no500_share",0.08
12,"Monday","weekday","off_season",16,"top50_no500_share",0.08
13,"Monday","weekday","off_season",16,"top50_no500_share",0.08
14,"Monday","weekday","off_season",16,"top50_no500_share",0.08
15,"Monday","weekday","off_season",16,"top50_no500_share",0.08
16,"Monday","weekday","off_season",16,"top50_no500_share",0.32
17,"Monday","weekday","off_season",16,"top50_no500_share",0.34
18,"Monday","weekday","off_season",16,"top50_no500_share",0.42
19,"Monday","weekday","off_season",16,"top50_no500_share",0.68
20,"Monday","weekday","off_season",16,"top50_no500_share",0.78
21,"Monday","weekday","off_season",16,"top50_no500_share",0.86
22,"Monday","weekday","off_season",16,"top50_no500_share",0.88
23,"Monday","weekday","off_season",16,"top50_no500_share",0.94
24,"Monday","weekday","off_season",16,"top50_no500_share",1
6,"Tuesday","weekday","off_season",16,"top50_no500_share",0.96
7,"Tuesday","weekday","off_season",16,"top50_no500_share",0.74
8,"Tuesday","weekday","off_season",16,"top50_no500_share",0.24
9,"Tuesday","weekday","off_season",16,"top50_no500_share",0.22
10,"Tuesday","weekday","off_season",16,"top50_no500_share",0.12
11,"Tuesday","weekday","off_season",16,"top50_no500_share",0.1
12,"Tuesday","weekday","off_season",16,"top50_no500_share",0.1
13,"Tuesday","weekday","off_season",16,"top50_no500_share",0.08
14,"Tuesday","weekday","off_season",16,"top50_no500_share",0.08
15,"Tuesday","weekday","off_season",16,"top50_no500_share",0.08
16,"Tuesday","weekday","off_season",16,"top50_no500_share",0.32
17,"Tuesday","weekday","off_season",16,"top50_no500_share",0.34
18,"Tuesday","weekday","off_season",16,"top50_no500_share",0.42
19,"Tuesday","weekday","off_season",16,"top50_no500_share",0.64
20,"Tuesday","weekday","off_season",16,"top50_no500_share",0.78
21,"Tuesday","weekday","off_season",16,"top50_no500_share",0.86
22,"Tuesday","weekday","off_season",16,"top50_no500_share",0.88
23,"Tuesday","weekday","off_season",16,"top50_no500_share",0.94
24,"Tuesday","weekday","off_season",16,"top50_no500_share",1
6,"Wednesday","weekday","off_season",16,"top50_no500_share",0.96
7,"Wednesday","weekday","off_season",16,"top50_no500_share",0.74
8,"Wednesday","weekday","off_season",16,"top50_no500_share",0.24
9,"Wednesday","weekday","off_season",16,"top50_no500_share",0.22
10,"Wednesday","weekday","off_season",16,"top50_no500_share",0.12
11,"Wednesday","weekday","off_season",16,"top50_no500_share",0.08
12,"Wednesday","weekday","off_season",16,"top50_no500_share",0.08
13,"Wednesday","weekday","off_season",16,"top50_no500_share",0.08
14,"Wednesday","weekday","off_season",16,"top50_no500_share",0.08
15,"Wednesday","weekday","off_season",16,"top50_no500_share",0.08
16,"Wednesday","weekday","off_season",16,"top50_no500_share",0.32
17,"Wednesday","weekday","off_season",16,"top50_no500_share",0.34
18,"Wednesday","weekday","off_season",16,"top50_no500_share",0.42
19,"Wednesday","weekday","off_season",16,"top50_no500_share",0.68
20,"Wednesday","weekday","off_season",16,"top50_no500_share",0.78
21,"Wednesday","weekday","off_season",16,"top50_no500_share",0.86
22,"Wednesday","weekday","off_season",16,"top50_no500_share",0.88
23,"Wednesday","weekday","off_season",16,"top50_no500_share",0.94
24,"Wednesday","weekday","off_season",16,"top50_no500_share",1
6,"Thursday","weekday","off_season",16,"top50_no500_share",0.96
7,"Thursday","weekday","off_season",16,"top50_no500_share",0.74
8,"Thursday","weekday","off_season",16,"top50_no500_share",0.24
9,"Thursday","weekday","off_season",16,"top50_no500_share",0.22
10,"Thursday","weekday","off_season",16,"top50_no500_share",0.1
11,"Thursday","weekday","off_season",16,"top50_no500_share",0.1
12,"Thursday","weekday","off_season",16,"top50_no500_share",0.08
13,"Thursday","weekday","off_season",16,"top50_no500_share",0.08
14,"Thursday","weekday","off_season",16,"top50_no500_share",0.08
15,"Thursday","weekday","off_season",16,"top50_no500_share",0.08
16,"Thursday","weekday","off_season",16,"top50_no500_share",0.32
17,"Thursday","weekday","off_season",16,"top50_no500_share",0.34
18,"Thursday","weekday","off_season",16,"top50_no500_share",0.4
19,"Thursday","weekday","off_season",16,"top50_no500_share",0.62
20,"Thursday","weekday","off_season",16,"top50_no500_share",0.78
21,"Thursday","weekday","off_season",16,"top50_no500_share",0.86
22,"Thursday","weekday","off_season",16,"top50_no500_share",0.88
