"station_complex_id","station","borough","nta2020","nta_ratio","in_hi","in_six","entries","d_rr","d_rr18","d_rr21","team_score","y_250","y_250_no_top1","y_250_no_subloc","y_400","y_400_no_top1","y_400_no_subloc","y_600","y_600_no_top1","y_600_no_subloc","pop_250","pop_400","pop_600","area_km2_250","area_km2_400","area_km2_600"
134,"Sutter Av (L)","Brooklyn","BK1602",0.560883056221366,FALSE,FALSE,644336,509.270522542237,4650.05099745237,6113.84295016026,43.4905660377358,0,0,0,0,0,0,1,1,1,3449.4639907191,7852.42668204702,11256.9636365121,0.196259835911038,0.438658245014712,0.582247012336814
135,"Livonia Av (L)","Brooklyn","BK1602",0.560883056221366,FALSE,FALSE,662065,399.225558416208,5021.35571662902,6061.6507088599,25,0,0,0,0,0,0,0,0,0,2553.75859558813,3676.85715568603,3676.85715568603,0.138981510532102,0.197879264950817,0.197879264950817
136,"New Lots Av (L)","Brooklyn","BK1602",0.560883056221366,FALSE,FALSE,794709,693.381034065144,5435.61192978009,6063.86963627185,49.4103773584906,0,0,0,0,0,0,0,0,0,2375.14361522808,5412.69486287776,8068.15527374992,0.19625983591103,0.453454277912794,0.729599534429686
137,"East 105 St (L)","Brooklyn","BK0503",0.289396446117287,FALSE,FALSE,599654,420.206160801853,5519.26083942304,5986.64212112291,24.0919811320755,0,0,0,1,1,1,1,1,1,934.110672515263,2402.07144858559,5019.64734569069,0.195291717525206,0.430747902413655,0.765981634140874
138,"Canarsie-Rockaway Pkwy (L)","Brooklyn","BK1803",0.637760063994079,FALSE,FALSE,2266453,199.359692848352,5336.44491478358,5808.52091651863,42.7358490566038,2,2,2,2,2,2,2,2,2,1584.95443834611,3723.2827313027,8442.85082788544,0.195291717526111,0.43074790241556,0.844979137583785
141,"Park Pl (S)","Brooklyn","BK0802",0.90510590320526,FALSE,FALSE,422467,387.152337147551,935.254045401956,2819.92089250356,18.5141509433962,1,1,1,3,3,3,3,3,3,5224.23381912622,10548.7976772278,13256.133426928,0.195410045738965,0.404981596379923,0.512954173832729
143,"Inwood-207 St (A)","Manhattan","MN1203",1.01392764837119,FALSE,FALSE,1935075,277.762957936287,393.989445588391,1354.01930745956,43.4316037735849,13,13,13,14,14,14,14,14,14,6143.88216864705,9064.16752981042,9139.09022095248,0.177629106485659,0.302480733089802,0.422673751010304
144,"Dyckman St (A)","Manhattan","MN1202",0.645328650736314,FALSE,FALSE,1482779,192.439647511794,296.28300369192,699.352009638762,32.6179245283019,4,4,3,5,5,4,5,5,4,6265.64044404488,12042.9156955374,12801.404169201,0.196259835907477,0.435439843705969,0.643924287887765
145,"190 St (A)","Manhattan","MN1202",0.645328650736314,FALSE,FALSE,967936,226.506428308633,226.506428308633,228.162612535186,21.2382075471698,1,1,1,2,2,2,2,2,2,5031.55619482447,10677.6579796519,11896.7843028103,0.196259835911037,0.429642064333569,0.526626682592001
146,"181 St (A)","Manhattan","MN1202",0.645328650736314,FALSE,FALSE,2202062,169.329675959668,640.322410177579,1098.99453183597,39.9292452830189,4,4,3,5,5,4,6,6,5,7406.52352079519,12516.2884231319,14098.553704675,0.191684082221809,0.366336386101124,0.456373980910214
147,"175 St (A)","Manhattan","MN1201",0.677143171019652,FALSE,FALSE,2343739,139.368096560928,216.871574096482,1596.98731495951,40.7900943396226,4,4,4,7,7,7,8,8,8,7159.64027032753,14961.0694311934,19658.1003317934,0.19625983591088,0.406342411110801,0.603034658988223
149,"163 St-Amsterdam Av (C)","Manhattan","MN1201",0.677143171019652,FALSE,FALSE,938564,162.542658923476,162.542658923476,1931.44600349559,17.3820754716981,7,7,7,8,8,8,8,8,8,10606.5417500277,14920.3516989298,15612.131581518,0.194948979811435,0.345334482886891,0.401654141977201
150,"155 St (C)","Manhattan","MN0903",0.798799152703625,FALSE,FALSE,580582,130.482768914567,473.581829745172,2289.88904673493,8.84433962264151,1,1,1,2,2,2,2,2,2,6531.96388826744,10063.8921332379,10359.412340754,0.163925272833712,0.263065541906964,0.274721390089587
151,"145 St (A,C,B,D)","Manhattan","MN0903",0.798799152703625,FALSE,FALSE,5267995,277.194946635307,337.31989331571,2834.0819805851,61.4268867924528,2,2,2,4,4,4,4,4,4,8105.08356753623,18103.1872604733,19800.6686684944,0.19625983590967,0.414472285693141,0.450060180693756
152,"135 St (C,B)","Manhattan","MN0902",1.37837951254756,FALSE,FALSE,1230629,275.000942646281,643.69424670478,2660.57371936673,30.5424528301887,5,5,5,5,5,5,6,6,6,2852.85989038548,8701.5717475724,11902.3361222754,0.19625983590953,0.474670155565914,0.571301139350192
153,"125 St (A,C,B,D)","Manhattan","MN0901",0.599172878534003,FALSE,FALSE,6318735,313.783622397957,495.41550768229,1902.14059195255,65.1297169811321,25,14,25,26,15,26,27,16,27,6591.31808841048,14204.0572724141,16712.8416248046,0.196259835909747,0.463322391268192,0.552411751924613
154,"116 St (C,B)","Manhattan","MN1001",0.763300163778297,FALSE,FALSE,1540963,259.067577403829,259.067577403829,1462.88223969262,36.0731132075472,5,5,5,9,9,9,9,9,9,7649.49933643036,13119.7770398214,14259.382284514,0.196259835911048,0.397046547796014,0.435586042873086
155,"Cathedral Pkwy (110 St) (C,B)","Manhattan","MN1001",0.763300163778297,FALSE,FALSE,1872944,371.912358742604,471.94008136253,1180.09451250032,47.1933962264151,1,1,1,2,2,2,2,2,2,6849.91182272122,11520.0030767568,12051.870013791,0.19625983591109,0.368886902175701,0.393688970913066
156,"103 St (C,B)","Manhattan","MN0703",0.887211320481636,FALSE,FALSE,1117356,241.94520014304,519.381159451054,1138.04699829162,25.9433962264151,0,0,0,2,2,2,2,2,2,3809.31156988068,7606.05505550582,7830.61562716668,0.19625983591078,0.398523084318823,0.505615554287992
157,"96 St (C,B)","Manhattan","MN0702",0.790851528760514,FALSE,FALSE,2286376,339.90381081147,531.170309700798,1358.36060964366,50.1768867924528,0,0,0,1,1,1,1,1,1,5323.75038348485,11106.2236279451,11715.6531946141,0.196259835910838,0.434681647586883,0.590884072234163
158,"86 St (C,B)","Manhattan","MN0702",0.790851528760514,FALSE,FALSE,2703721,442.366145874053,729.303190753278,1167.17088992591,57.7712264150943,6,6,6,14,10,14,24,20,24,4917.05549115562,10605.6148692901,11360.8094385649,0.196259835911061,0.433599959223905,0.590216042006585
159,"81 St-Museum of Natural History (C,B)","Manhattan","MN0702",0.790851528760514,FALSE,FALSE,3484039,503.473909018846,586.702386757296,731.129935750246,80.188679245283,1,1,0,5,4,4,6,4,5,3523.46669042855,7921.78073282027,8417.33080551271,0.196259835911018,0.439546873276438,0.596877851409283
160,"72 St (C,B)","Manhattan","MN0701",0.627347480791183,FALSE,FALSE,2662312,329.457176749064,329.457176749064,329.457176749064,51.7688679245283,3,3,3,10,9,10,10,9,10,5650.40153723045,8812.10364967401,8918.86917762935,0.196259835911063,0.408894874962668,0.609518635140907
162,"50 St (C,E)","Manhattan","MN0402",0.899631311442176,FALSE,FALSE,5873923,84.484047729343,84.484047729343,910.277991089173,54.1037735849057,10,10,8,11,11,9,21,21,19,4284.6214715543,9696.3253443883,17507.0448548298,0.141606387869156,0.287520941328475,0.489228968449797
164,"34 St-Penn Station (A,C,E)","Manhattan","MN0502",1.92873430718364,TRUE,TRUE,20316282,189.691924768285,189.691924768285,1257.07409677307,64.3632075471698,10,9,7,14,12,11,19,17,16,2622.05119313042,6058.76327842639,8211.80236872724,0.166273638490092,0.331895260626758,0.422242548139493
165,"23 St (C,E)","Manhattan","MN0401",0.682041633156165,FALSE,FALSE,5127597,497.023676551253,641.891728852505,906.656010807463,71.3797169811321,7,5,6,10,8,9,14,12,13,6867.81362479899,12507.9767934643,18658.0234530447,0.159832109663257,0.302029787114248,0.474787653970638
167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)","Manhattan","MN0203",1.78329038933733,TRUE,FALSE,12051684,255.950573983504,279.367987376364,871.262285253599,65.6721698113208,20,16,19,30,25,29,30,25,29,4586.27120852184,8773.78630038708,9199.28180157077,0.154996520774038,0.293995407373506,0.307317301241382
168,"Spring St (C,E)","Manhattan","MN0201",1.02389093600833,FALSE,FALSE,3773254,123.973539821505,718.529819968164,724.430728102154,48.5377358490566,8,8,7,8,8,7,9,9,8,2234.69821792646,3601.1257169395,3696.94138489759,0.154918181604242,0.219565988601773,0.223019713700348
169,"Canal St (A,C,E)","Manhattan","MN0102",1.72068802073447,TRUE,FALSE,4371789,581.168703050532,639.032504425557,639.032504425557,86.2382075471698,9,9,9,9,9,9,9,9,9,1724.49652524869,2023.03714310758,2023.03714310758,0.108460011882391,0.13042333941498,0.13042333941498
173,"High St (A,C)","Brooklyn","BK0202",1.36704605554042,FALSE,FALSE,2815547,98.6770085101976,542.310726530639,542.310726530639,42.063679245283,7,7,6,8,8,7,18,18,16,2070.43146351605,3629.2943953688,5347.3898944016,0.157016068878833,0.266153785959379,0.365035387102048
175,"Hoyt-Schermerhorn Sts (A,C,G)","Brooklyn","BK0202",1.36704605554042,FALSE,FALSE,3088382,390.768810327381,735.108565405614,1413.66295773631,58.7146226415094,3,3,3,4,4,4,4,4,4,3111.62387029442,4651.76491833126,5393.04777274826,0.138410227538154,0.211600237272405,0.244700525248545
176,"Lafayette Av (C)","Brooklyn","BK0203",1.2533838035799,FALSE,FALSE,1391564,342.745898813539,342.745898813539,2383.00398971237,37.7004716981132,1,1,1,2,2,2,2,2,2,2965.02511411362,5192.23448654981,5228.42738550928,0.130937919142108,0.220159667921147,0.221537791380179
177,"Clinton-Washington Avs (C)","Brooklyn","BK0204",1.66726026215952,TRUE,FALSE,1893810,345.37179913705,1017.92966807623,3134.38685717397,46.0849056603774,5,5,4,5,5,4,6,6,5,4395.98324886678,9793.92554218355,12143.6742964403,0.196259835911126,0.446656607098596,0.571092338044124
179,"Nostrand Av (A,C)","Brooklyn","BK0301",1.23563830007288,FALSE,FALSE,4317977,509.03958253945,1752.69227202863,3647.93505561008,84.186320754717,12,12,10,18,18,15,18,18,15,4034.37943640443,9948.8171649409,16454.3850997034,0.196259835911021,0.43844640107763,0.686566261988653
180,"Kingston-Throop Avs (C)","Brooklyn","BK0301",1.23563830007288,FALSE,FALSE,1645595,156.468300004964,2461.58072507059,4037.72554066739,33.2547169811321,0,0,0,0,0,0,2,2,2,4147.6025294226,11444.7935040124,22211.9405469529,0.196259835911079,0.502425179932248,0.910854321414427
181,"Utica Av (A,C)","Brooklyn","BK0302",0.684255274630301,FALSE,FALSE,3565894,87.510789795289,3264.33879021173,4572.28776802095,46.6627358490566,1,1,0,3,3,2,6,6,5,3645.5400267652,9704.38224804388,18989.767438893,0.196259835911026,0.502425179932235,0.925415363551505
182,"Ralph Av (C)","Brooklyn","BK1601",0.568412603127196,FALSE,FALSE,1243536,262.488200645451,4074.84763846211,5182.92540705544,29.7405660377358,1,1,1,1,1,1,1,1,1,3989.62358088341,10506.4936625105,17716.5146533205,0.196259835911007,0.497606419189496,0.810739562245638
183,"Rockaway Av (C)","Brooklyn","BK1601",0.568412603127196,FALSE,FALSE,1271955,408.598959736526,4691.45914161357,5774.73747005366,38.9033018867924,2,2,2,4,4,4,5,5,5,4157.85328633954,9140.87445256364,12699.606609271,0.196259835910998,0.416032289252157,0.575391143787395
185,"Liberty Av (C)","Brooklyn","BK0502",0.603875781783198,FALSE,FALSE,557026,955.486868488565,3917.81978476296,6747.793949891,44.7405660377358,5,5,5,5,5,5,6,6,6,1398.17048830836,2128.08130854752,2404.04503782926,0.173226022693784,0.282014714577134,0.300648819035065
186,"Van Siclen Av (C)","Brooklyn","BK0502",0.603875781783198,FALSE,FALSE,678854,587.597113422542,3732.41136246407,7163.70376905064,46.2264150943396,0,0,0,0,0,0,0,0,0,3093.63002134685,6693.59294140318,8221.3811073974,0.196259835911034,0.426564240552933,0.510552279299915
187,"Shepherd Av (C)","Brooklyn","BK0502",0.603875781783198,FALSE,FALSE,591249,491.064744097563,3171.81196889137,7983.41311216271,26.1674528301887,0,0,0,0,0,0,0,0,0,3942.12223297449,9948.92360975392,13331.8823807091,0.196259835911005,0.488296247804242,0.640424208168914
188,"Euclid Av (A,C)","Brooklyn","BK0505",0.274155719574276,FALSE,FALSE,2214913,337.39542440925,2787.04695839019,8497.18886219969,48.6438679245283,0,0,0,0,0,0,0,0,0,3828.33042609083,9049.84739220998,13799.0474389385,0.196259835911064,0.46705086828893,0.681066090288938
189,"Grant Av (A)","Brooklyn","BK0505",0.274155719574276,FALSE,FALSE,1176926,292.529899710786,2519.34269004473,8527.39371304548,30.0471698113208,2,2,2,2,2,2,2,2,2,3629.25954544859,8597.67094846969,13766.649931957,0.196259835911086,0.429285512981117,0.662180301643259
190,"80 St (A)","Queens","QN1002",0.951412748693226,FALSE,FALSE,972553,295.156810521048,2300.30665208818,8161.89381376916,25.6132075471698,4,4,4,4,4,4,4,4,4,2888.85727199163,6554.82683608105,10341.1962133152,0.196259835911055,0.432473364139503,0.694347099522145
191,"88 St (A)","Queens","QN1002",0.951412748693226,FALSE,FALSE,627420,436.300174892783,2450.98469637994,8009.38204002829,25.6132075471698,2,2,2,3,3,3,4,4,4,2549.60641781592,5664.62616350264,9273.98761568848,0.196259835911012,0.451271588296896,0.731964067035697
192,"Rockaway Blvd (A)","Queens","QN1002",0.951412748693226,FALSE,FALSE,1652598,227.813522946446,2740.49813133113,7860.47984324919,36.5801886792453,5,5,4,5,5,4,5,5,4,2412.55147670418,5131.23711161869,7967.279495278,0.196259835911002,0.425178327384096,0.67609582250196
193,"104 St (A)","Queens","QN1001",1.04274478210173,FALSE,FALSE,391387,170.955632229255,2996.20065459084,7368.87610423611,6.65094339622642,2,2,2,3,3,3,4,4,4,2796.45520714847,5062.67095514781,7103.13154416198,0.196259835911059,0.399697847630602,0.610569664801467
194,"111 St (A)","Queens","QN1001",1.04274478210173,FALSE,FALSE,468889,682.864829369736,2620.57942575844,6825.74652169013,41.5330188679245,3,3,2,3,3,2,6,6,5,3035.00837068249,6498.94923230228,10380.4833259124,0.196259835911048,0.407150141193657,0.645083547154593
195,"Ozone Park-Lefferts Blvd (A)","Queens","QN1001",1.04274478210173,FALSE,FALSE,1423018,134.969963493584,2104.98022082257,6307.85657436804,28.4669811320755,3,3,2,5,5,4,5,5,4,3502.31970360025,8345.73978552897,15967.1006330309,0.19625983591106,0.457172225938799,0.892193516944656
196,"Aqueduct Racetrack (A)","Queens","QN1001",1.04274478210173,FALSE,FALSE,173199,766.331473484348,3833.33339710881,8005.09807104762,40.2712264150943,0,0,0,0,0,0,0,0,0,1039.24899303776,2308.75890533388,4524.86200963453,0.193295914647325,0.423334857973985,0.805990957629409
197,"Aqueduct-N Conduit Av (A)","Queens","QN1002",0.951412748693226,FALSE,FALSE,184726,818.154534785615,4098.07692777014,8223.54866953245,40.6485849056604,0,0,0,0,0,0,0,0,0,972.546339896628,1999.90641827762,3478.40822831043,0.193295914647244,0.42333485797373,0.758079707671452
198,"Howard Beach-JFK Airport (A)","Queens","QN1003",0.103489612999995,FALSE,FALSE,1574997,1041.20261445437,4719.05667866347,8717.5560361419,67.8419811320755,0,0,0,0,0,0,0,0,0,567.31540336293,1410.6131706886,3030.38029042383,0.194594061280559,0.491321592753343,1.01966485340022
199,"Broad Channel (A,S)","Queens","QN1403",1.71248199807692,TRUE,FALSE,43018,917.828060494099,2670.94898762687,5749.46779668553,39.7287735849057,0,0,0,0,0,0,0,0,0,215.59150890466,447.261449476675,803.631130699843,0.132708149779368,0.275313419179068,0.516552690511467
200,"Beach 90 St (A,S)","Queens","QN1402",0.526959537550872,FALSE,FALSE,144821,315.894134724309,446.485788342642,5380.46397387528,12.6061320754717,2,2,2,2,2,2,2,2,2,1695.4338762897,3833.76285867731,6321.47626175809,0.196259835911034,0.42496283752442,0.682096014305982
201,"Beach 98 St (A,S)","Queens","QN1402",0.526959537550872,FALSE,FALSE,78851,366.771682041261,829.517509274687,6004.04049058013,14.6344339622642,1,1,1,3,3,3,3,3,3,1971.94081851791,3889.89887164171,4305.28258368422,0.188460529491096,0.388527246928897,0.430985358764678
202,"Beach 105 St (A,S)","Queens","QN1403",1.71248199807692,TRUE,FALSE,57201,292.586875577397,1427.92550352767,6628.27227846678,10.7193396226415,0,0,0,0,0,0,0,0,0,1182.46347126168,2483.84156351575,2723.47839675179,0.191329927663028,0.401900979544593,0.440675713212987
203,"Rockaway Park-Beach 116 St (A,S)","Queens","QN1403",1.71248199807692,TRUE,FALSE,134107,331.71174630008,2140.02116983123,6284.40803274882,13.1721698113208,6,6,6,8,8,8,8,8,8,1274.22264448087,3034.14846372908,4840.81282179531,0.192697502926489,0.414693956343782,0.595316817176098
204,"Beach 67 St (A)","Queens","QN1402",0.526959537550872,FALSE,FALSE,346918,392.179308468698,1366.23595043917,3937.76719162615,18.3962264150943,0,0,0,0,0,0,0,0,0,1688.45080016173,4222.70849593923,7863.24536770116,0.196259835911094,0.494584485962441,0.921269422970295
205,"Beach 60 St (A)","Queens","QN1402",0.526959537550872,FALSE,FALSE,234945,388.777614837278,2071.97146485631,3216.28796873251,17.5589622641509,0,0,0,0,0,0,0,0,0,1667.16086989481,4317.46926780932,8049.35986950021,0.196259835911018,0.48078980031,0.854850266206137
206,"Beach 44 St (A)","Queens","QN1402",0.526959537550872,FALSE,FALSE,99061,93.9403184456488,2156.28289736255,2156.28289736255,2.04009433962264,0,0,0,0,0,0,1,1,1,1644.52637460894,3751.67973824697,5978.24910933034,0.196259835911065,0.459206557574956,0.733147398469089
207,"Beach 36 St (A)","Queens","QN1401",1.97943381388832,TRUE,FALSE,106082,378.719664666059,1493.31556195312,1493.31556195312,15.625,0,0,0,0,0,0,1,1,1,1471.27635904352,3631.27401609794,5920.90801802792,0.196259835910944,0.479873141096193,0.734726764437479
208,"Beach 25 St (A)","Queens","QN1401",1.97943381388832,TRUE,FALSE,200222,540.111144615597,1119.78073994433,1119.78073994433,37.6061320754717,0,0,0,0,0,0,0,0,0,2709.67522842561,6465.97415020775,10632.098392991,0.196259835910942,0.480834836779173,0.808656194181999
209,"Far Rockaway-Mott Av (A)","Queens","QN1401",1.97943381388832,TRUE,FALSE,771878,249.693219800932,1162.24965536092,1162.24965536092,18.4551886792453,2,2,1,6,6,5,46,13,45,2714.67026487965,6958.55467671514,13826.4771090845,0.196259835910989,0.482383898527208,0.943303653882445
210,"Norwood-205 St (D)","Bronx","BX0703",0.304078277334477,FALSE,FALSE,1399996,61.0407137558347,61.0407137558347,2257.01578573501,26.1202830188679,1,1,1,1,1,1,1,1,1,4467.68971393585,11512.6365002049,18779.6707058026,0.196259835911037,0.486266416011335,0.818931769085093
211,"Bedford Park Blvd (B,D)","Bronx","BX0702",0.776149771718753,FALSE,FALSE,1399414,363.271610097769,748.755842736919,2439.27682602914,39.4811320754717,0,0,0,2,2,2,3,3,3,5907.37416504161,12389.1432024804,16938.797745431,0.157219898982289,0.334626659344803,0.457463326746317
212,"Kingsbridge Rd (B,D)","Bronx","BX0702",0.776149771718753,FALSE,FALSE,1352829,237.450537215175,450.838122360008,3043.6386576363,31.4268867924528,4,4,1,5,5,2,5,5,2,8179.73988954789,16095.8813134201,21492.35335369,0.172354439816249,0.367095168089256,0.545996449172073
213,"Fordham Rd (B,D)","Bronx","BX0503",0.724364867481836,FALSE,FALSE,1917479,331.901976344764,331.901976344764,2420.92153493783,46.061320754717,4,4,4,6,6,6,7,7,7,6176.30553277544,12361.3956714564,16865.9388970267,0.172858850939469,0.334118481512265,0.474331377713578
214,"182-183 Sts (B,D)","Bronx","BX0503",0.724364867481836,FALSE,FALSE,975287,244.169270454314,738.328162965264,1894.17873817232,22.8891509433962,1,1,1,1,1,1,1,1,1,8531.89025082054,16204.5119314627,21023.1738333073,0.18107915425742,0.354059090400553,0.519304877965328
215,"Tremont Av (B,D)","Bronx","BX0502",0.546446536437994,FALSE,FALSE,1772833,279.569092033786,820.380572065797,1476.68429037111,41.061320754717,2,2,2,4,4,4,4,4,4,8417.4214354453,16231.1088521224,20508.6082244509,0.185521342359331,0.357316991741512,0.52713824170857
216,"174-175 Sts (B,D)","Bronx","BX0502",0.546446536437994,FALSE,FALSE,946797,209.913632351738,209.913632351738,877.952967769336,20.2830188679245,1,1,0,2,2,1,4,4,3,7108.23759318585,12219.7309671823,14438.7115706203,0.164442134721008,0.29035088287769,0.420180029861847
217,"170 St (B,D)","Bronx","BX0403",0.637748685408992,FALSE,FALSE,1189146,394.471967452256,394.471967452256,394.471967452256,36.627358490566,2,2,2,2,2,2,2,2,2,8829.89993924898,16529.104963813,20784.0478743307,0.182932207245406,0.366512267059614,0.568221793776512
218,"167 St (B,D)","Bronx","BX0401",0.899342485336271,FALSE,FALSE,1725697,413.932103139209,635.005936058583,754.058290083458,47.5707547169811,3,3,3,5,5,5,6,6,6,8828.78048342837,18513.665291842,27765.3555327561,0.171778483292207,0.367846449606661,0.590163812202374
220,"155 St (B,D)","Manhattan","MN1002",0.839343219404944,FALSE,FALSE,607131,199.395486271292,507.142791678739,2074.46651393486,12.936320754717,1,1,1,1,1,1,1,1,1,6223.08022063172,11116.7774527611,13276.337420498,0.16458387469232,0.294217634256015,0.386784382814421
221,"21 St-Queensbridge (M)","Queens","QN0105",0.298642690097429,FALSE,FALSE,2842357,136.45554732621,136.45554732621,1556.53366558216,43.6674528301887,1,1,1,1,1,1,2,2,2,4191.40740756502,7195.80505935597,9648.74200493508,0.193565166930222,0.424216169380333,0.745423646857712
222,"Roosevelt Island (M)","Manhattan","MN0801",0.63107427932149,FALSE,FALSE,2278718,478.671413416762,478.671413416762,571.688768721129,56.3207547169811,1,1,0,1,1,0,2,2,1,1487.5787660832,3939.17648120845,11237.4697271657,0.0950455747105442,0.200868599398676,0.553908855448181
223,"Lexington Av/63 St (M,Q)","Manhattan","MN0802",0.796366213218585,FALSE,FALSE,4605501,386.718100350534,554.75267925674,705.647263383985,66.2264150943396,5,5,5,8,8,8,14,12,14,3846.7838331087,7121.71336619856,10348.5244228684,0.15433246547159,0.253086390358951,0.329624185847125
224,"57 St (M)","Manhattan","MN0502",1.92873430718364,TRUE,TRUE,3816579,350.765800268635,351.904832292056,351.904832292056,60,7,7,5,7,7,5,7,7,5,2405.26678175364,2477.34969845436,2477.34969845436,0.141661996544248,0.16884042301661,0.170017961494077
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)","Manhattan","MN0502",1.92873430718364,TRUE,TRUE,13575901,371.772650678232,371.772650678232,371.772650678232,72.8891509433962,4,3,2,6,4,4,6,4,4,1350.50315145708,1608.24064187222,1611.31322938941,0.161822866939682,0.232769242983227,0.23948303304448
228,"23 St (F,M)","Manhattan","MN0501",0.696787909162235,FALSE,FALSE,6346453,270.800466432519,454.889710562755,755.22787160729,62.936320754717,6,6,6,6,6,6,6,6,6,4005.60402409431,4539.59300988776,4540.78349782912,0.139019155788103,0.158925899595205,0.158970836579438
231,"Grand St (B,D)","Manhattan","MN0302",0.862349755240968,FALSE,FALSE,6023472,87.5500532868096,593.929514623323,1611.45787111005,54.5047169811321,3,3,3,5,5,5,6,6,6,5090.65987995066,7869.7570699486,8794.70440184308,0.152195730362337,0.233453743306195,0.261339098997383
232,"2 Av (F)","Manhattan","MN0303",0.734710220845332,FALSE,FALSE,4577098,150.655560360167,492.507259074127,1449.18514556572,53.8207547169811,9,7,7,10,8,8,10,8,8,6772.05687509673,12115.003877167,16466.2083153998,0.19548211303593,0.347356309397453,0.467464411158336
234,"East Broadway (F)","Manhattan","MN0301",1.81553961897821,TRUE,FALSE,3851534,161.11811143223,161.11811143223,1298.64578079096,50.436320754717,6,6,5,13,13,12,16,16,15,7993.31850257181,16925.4827432,26528.3735810589,0.196259835908922,0.4279040801532,0.705482648658112
235,"York St (F)","Brooklyn","BK0202",1.36704605554042,FALSE,FALSE,3871062,126.523764877691,729.648411574955,729.648411574955,49.5047169811321,1,1,0,3,3,2,5,5,4,2409.26397467797,5445.87452907998,9364.36093574822,0.18498233218053,0.400987187289164,0.671084473725596
236,"Bergen St (F,G)","Brooklyn","BK0202",1.36704605554042,FALSE,FALSE,2970345,305.047896137914,1115.89221286029,1115.89221286029,52.8066037735849,4,4,4,8,8,7,12,12,11,4315.36515224096,9836.39427158218,14771.9870579718,0.196259835911007,0.448042113577316,0.66102687822577
237,"Carroll St (F,G)","Brooklyn","BK0601",1.22603352395057,FALSE,FALSE,3020242,66.7324432236235,1471.37814197143,1471.37814197143,43.0188679245283,5,5,4,9,9,8,10,10,9,3412.36686548697,9122.14257819795,15742.9498905048,0.196259835911014,0.49163953244918,0.806551353583625
238,"Smith-9 Sts (F,G)","Brooklyn","BK0601",1.22603352395057,FALSE,FALSE,1065545,815.45586828061,1858.77795177793,2174.89999992259,56.5212264150943,0,0,0,1,1,1,3,3,3,895.454558922094,3187.56600285827,5378.27492582973,0.196259835911068,0.476395949192347,0.75682137954169
240,"7 Av (F,G)","Brooklyn","BK0602",0.954756164382297,FALSE,FALSE,3003412,344.692356260189,1158.30298644805,1870.41996465944,54.7995283018868,1,1,1,3,3,3,4,4,4,4667.67502069984,11272.8635513355,17852.5221403666,0.196259835911045,0.480808832761378,0.838225440540593
241,"15 St-Prospect Park (F,G)","Brooklyn","BK0701",1.63515272457257,TRUE,FALSE,1477617,412.22246706365,1276.97718744128,1276.97718744128,43.9740566037736,3,3,1,3,3,1,5,5,3,3312.91569886347,7954.49831023122,13075.4234906902,0.19625983590921,0.480808832759385,0.92591804380189
242,"Fort Hamilton Pkwy (F,G)","Brooklyn","BK0701",1.63515272457257,TRUE,FALSE,1434367,77.6260447129429,470.190465516796,470.190465516796,27.4646226415094,2,2,1,3,3,2,4,4,3,3107.3841442243,7277.15319531476,11896.1088657855,0.196259835911041,0.502425179930102,0.980576477773782
243,"Church Av (F,G)","Brooklyn","BK1203",1.10777315823882,FALSE,FALSE,2243040,232.799348904028,1130.76277956,1130.76277956,43.4433962264151,1,1,1,4,4,4,7,7,7,4161.37825397188,11052.7620396948,19125.7001615996,0.196259835911137,0.502425179932274,0.928729250456762
244,"Ditmas Av (F)","Brooklyn","BK1203",1.10777315823882,FALSE,FALSE,861184,380.308039145471,1810.31476709708,1810.31476709708,27.3466981132075,0,0,0,4,4,4,6,6,6,4244.01022517016,11603.9590085304,21855.3687422593,0.196259835911072,0.492041892379492,0.880801068489153
245,"18 Av (F)","Brooklyn","BK1402",0.943971159409082,FALSE,FALSE,799512,215.455194093553,2455.70634627222,2455.70634627222,17.688679245283,0,0,0,0,0,0,3,3,3,4371.35754467707,9321.75567028922,14701.6233985714,0.196219128314128,0.426057968733018,0.69118583732292
246,"Avenue I (F)","Brooklyn","BK1204",0.556221985185929,FALSE,FALSE,347315,666.64439855553,2923.85793004587,2923.85793004587,40.1415094339623,0,0,0,0,0,0,3,3,3,2994.63973480211,5855.26780097992,8351.7148364559,0.19621912831412,0.374525526096832,0.586335335638053
247,"Bay Pkwy (F)","Brooklyn","BK1204",0.556221985185929,FALSE,FALSE,244162,361.602182589687,3413.01016470105,3413.01016470105,15.872641509434,0,0,0,0,0,0,1,1,1,1389.5252394715,3031.53776018302,4915.79297042071,0.196259835911025,0.4123749890982,0.592884335630968
248,"Avenue N (F)","Brooklyn","BK1204",0.556221985185929,FALSE,FALSE,602095,433.956237812786,3205.8230864528,3205.8230864528,24.5283018867925,0,0,0,1,1,1,2,2,2,2684.92796481151,6872.03541545851,9282.7159792724,0.196259835911082,0.454995906294092,0.625347801722725
249,"Avenue P (F)","Brooklyn","BK1204",0.556221985185929,FALSE,FALSE,569103,313.98288086082,2752.5950232716,2855.9598835277,17.3584905660377,0,0,0,2,2,2,2,2,2,3784.1877002199,9012.45210930807,11584.703385987,0.196259835910717,0.461932330636215,0.637505659926473
