"nta2020","ntaname","six","scenario","hour","measure","n_origins","weight_total","median_min","wmean_min","share_over_500m","weighting"
"QN0203","Woodside",FALSE,"in_season",21,"complaints",47,47,52.21,53,1,"none (each complaint = 1)"
"QN0203","Woodside",FALSE,"in_season",21,"complaints_evening",23,23,48.98,51.05,1,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"off_season",14,"stations_in",4,7801303,5.68,5.9,0,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"off_season",14,"stations_400",10,22606269,5.56,5.43,0,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"off_season",14,"hotspots",2,14,1.42,5.11,0.5,"complaints in hot spot"
"BK0401","Bushwick (West)",FALSE,"off_season",14,"complaints",51,51,5.22,5.21,0.27,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"off_season",14,"complaints_evening",27,27,6.63,6.13,0.44,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"off_season",18,"stations_in",4,7801303,44.81,45.23,1,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"off_season",18,"stations_400",10,22606269,42.33,43.41,1,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"off_season",18,"hotspots",2,14,40.81,41.78,1,"complaints in hot spot"
"BK0401","Bushwick (West)",FALSE,"off_season",18,"complaints",51,51,42.32,43.32,1,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"off_season",18,"complaints_evening",27,27,42.32,44.74,1,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"off_season",21,"stations_in",4,7801303,47.61,46.29,1,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"off_season",21,"stations_400",10,22606269,47.61,47.37,1,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"off_season",21,"hotspots",2,14,40.81,42.16,1,"complaints in hot spot"
"BK0401","Bushwick (West)",FALSE,"off_season",21,"complaints",51,51,44.76,45.72,1,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"off_season",21,"complaints_evening",27,27,44.76,46.5,1,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"in_season",14,"stations_in",4,7801303,5.68,5.9,0,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"in_season",14,"stations_400",10,22606269,5.56,5.43,0,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"in_season",14,"hotspots",2,14,1.42,5.11,0.5,"complaints in hot spot"
"BK0401","Bushwick (West)",FALSE,"in_season",14,"complaints",51,51,5.22,5.21,0.27,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"in_season",14,"complaints_evening",27,27,6.63,6.13,0.44,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"in_season",18,"stations_in",4,7801303,5.68,5.9,0,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"in_season",18,"stations_400",10,22606269,5.56,5.6,0,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"in_season",18,"hotspots",2,14,1.42,5.11,0.5,"complaints in hot spot"
"BK0401","Bushwick (West)",FALSE,"in_season",18,"complaints",51,51,5.48,5.5,0.27,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"in_season",18,"complaints_evening",27,27,6.63,6.26,0.44,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"in_season",21,"stations_in",4,7801303,47.61,46.29,1,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"in_season",21,"stations_400",10,22606269,47.61,47.37,1,"2025 entries"
"BK0401","Bushwick (West)",FALSE,"in_season",21,"hotspots",2,14,40.81,42.16,1,"complaints in hot spot"
"BK0401","Bushwick (West)",FALSE,"in_season",21,"complaints",51,51,44.76,45.72,1,"none (each complaint = 1)"
"BK0401","Bushwick (West)",FALSE,"in_season",21,"complaints_evening",27,27,44.76,46.5,1,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"off_season",14,"stations_in",3,4666418,4.8,3.65,0,"2025 entries"
"BK0204","Clinton Hill",FALSE,"off_season",14,"stations_400",5,7421589,4.76,3.42,0,"2025 entries"
"BK0204","Clinton Hill",FALSE,"off_season",14,"hotspots",2,10,0.61,2.47,0,"complaints in hot spot"
"BK0204","Clinton Hill",FALSE,"off_season",14,"complaints",22,22,3.12,2.75,0,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"off_season",14,"complaints_evening",4,4,2.54,2.37,0,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"off_season",18,"stations_in",3,4666418,14.14,16.12,1,"2025 entries"
"BK0204","Clinton Hill",FALSE,"off_season",18,"stations_400",5,7421589,14.14,14.57,0.81,"2025 entries"
"BK0204","Clinton Hill",FALSE,"off_season",18,"hotspots",2,10,14.51,14.57,1,"complaints in hot spot"
"BK0204","Clinton Hill",FALSE,"off_season",18,"complaints",22,22,15.1,16.29,1,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"off_season",18,"complaints_evening",4,4,17.95,17.81,1,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"off_season",21,"stations_in",3,4666418,40.31,41.58,1,"2025 entries"
"BK0204","Clinton Hill",FALSE,"off_season",21,"stations_400",5,7421589,40.31,41.29,1,"2025 entries"
"BK0204","Clinton Hill",FALSE,"off_season",21,"hotspots",2,10,39.9,41.85,1,"complaints in hot spot"
"BK0204","Clinton Hill",FALSE,"off_season",21,"complaints",22,22,40.87,39.69,1,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"off_season",21,"complaints_evening",4,4,36.29,36.59,1,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"in_season",14,"stations_in",3,4666418,4.8,3.65,0,"2025 entries"
"BK0204","Clinton Hill",FALSE,"in_season",14,"stations_400",5,7421589,4.76,3.42,0,"2025 entries"
"BK0204","Clinton Hill",FALSE,"in_season",14,"hotspots",2,10,0.61,2.47,0,"complaints in hot spot"
"BK0204","Clinton Hill",FALSE,"in_season",14,"complaints",22,22,3.12,2.75,0,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"in_season",14,"complaints_evening",4,4,2.54,2.37,0,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"in_season",18,"stations_in",3,4666418,4.8,3.65,0,"2025 entries"
"BK0204","Clinton Hill",FALSE,"in_season",18,"stations_400",5,7421589,4.76,3.83,0,"2025 entries"
"BK0204","Clinton Hill",FALSE,"in_season",18,"hotspots",2,10,0.61,2.47,0,"complaints in hot spot"
"BK0204","Clinton Hill",FALSE,"in_season",18,"complaints",22,22,3.26,2.8,0,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"in_season",18,"complaints_evening",4,4,2.54,2.37,0,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"in_season",21,"stations_in",3,4666418,40.31,41.58,1,"2025 entries"
"BK0204","Clinton Hill",FALSE,"in_season",21,"stations_400",5,7421589,40.31,41.29,1,"2025 entries"
"BK0204","Clinton Hill",FALSE,"in_season",21,"hotspots",2,10,39.9,41.85,1,"complaints in hot spot"
"BK0204","Clinton Hill",FALSE,"in_season",21,"complaints",22,22,40.87,39.69,1,"none (each complaint = 1)"
"BK0204","Clinton Hill",FALSE,"in_season",21,"complaints_evening",4,4,36.29,36.59,1,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"off_season",14,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"off_season",14,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"off_season",14,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0101","St. George-New Brighton",FALSE,"off_season",14,"complaints",5,5,4.11,5.33,0.2,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"off_season",14,"complaints_evening",2,2,7.19,7.19,0.5,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"off_season",18,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"off_season",18,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"off_season",18,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0101","St. George-New Brighton",FALSE,"off_season",18,"complaints",5,5,4.11,7.52,0.2,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"off_season",18,"complaints_evening",2,2,12.68,12.68,0.5,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"off_season",21,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"off_season",21,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"off_season",21,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0101","St. George-New Brighton",FALSE,"off_season",21,"complaints",5,5,86.11,86.44,1,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"off_season",21,"complaints_evening",2,2,86.97,86.97,1,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"in_season",14,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"in_season",14,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"in_season",14,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0101","St. George-New Brighton",FALSE,"in_season",14,"complaints",5,5,4.11,5.33,0.2,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"in_season",14,"complaints_evening",2,2,7.19,7.19,0.5,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"in_season",18,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"in_season",18,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"in_season",18,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0101","St. George-New Brighton",FALSE,"in_season",18,"complaints",5,5,4.11,5.33,0.2,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"in_season",18,"complaints_evening",2,2,7.19,7.19,0.5,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"in_season",21,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"in_season",21,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0101","St. George-New Brighton",FALSE,"in_season",21,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0101","St. George-New Brighton",FALSE,"in_season",21,"complaints",5,5,86.11,86.44,1,"none (each complaint = 1)"
"SI0101","St. George-New Brighton",FALSE,"in_season",21,"complaints_evening",2,2,86.97,86.97,1,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",14,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",14,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",14,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",14,"complaints",4,4,7.12,7.58,0.5,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",14,"complaints_evening",2,2,6.23,6.23,0,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",18,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",18,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",18,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",18,"complaints",4,4,7.12,7.58,0.5,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",18,"complaints_evening",2,2,6.23,6.23,0,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",21,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",21,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",21,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",21,"complaints",4,4,71.34,70,1,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"off_season",21,"complaints_evening",2,2,68.67,68.67,1,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",14,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",14,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",14,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",14,"complaints",4,4,7.12,7.58,0.5,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",14,"complaints_evening",2,2,6.23,6.23,0,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",18,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",18,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",18,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",18,"complaints",4,4,7.12,7.58,0.5,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",18,"complaints_evening",2,2,6.23,6.23,0,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",21,"stations_in",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",21,"stations_400",0,0,NA,NA,NA,"2025 entries"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",21,"hotspots",0,0,NA,NA,NA,"complaints in hot spot"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",21,"complaints",4,4,71.34,70,1,"none (each complaint = 1)"
"SI0102","Tompkinsville-Stapleton-Clifton-Fox Hills",FALSE,"in_season",21,"complaints_evening",2,2,68.67,68.67,1,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",14,"stations_in",2,2911984,3.4,3.44,0,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",14,"stations_400",4,6587197,4.48,4.27,0.22,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",14,"hotspots",1,4,7.66,7.66,1,"complaints in hot spot"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",14,"complaints",14,14,7.5,6.13,0.57,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",14,"complaints_evening",4,4,7.01,6.96,0.5,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",18,"stations_in",2,2911984,12.13,12.22,0.51,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",18,"stations_400",4,6587197,16.72,17.24,0.78,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",18,"hotspots",1,4,29.7,29.7,1,"complaints in hot spot"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",18,"complaints",14,14,15.74,18.55,0.86,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",18,"complaints_evening",4,4,14.3,15.59,1,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",21,"stations_in",2,2911984,12.13,12.22,0.51,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",21,"stations_400",4,6587197,16.72,18.22,0.78,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",21,"hotspots",1,4,34.37,34.37,1,"complaints in hot spot"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",21,"complaints",14,14,16.32,20.34,0.86,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"off_season",21,"complaints_evening",4,4,14.99,17.17,1,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",14,"stations_in",2,2911984,3.4,3.44,0,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",14,"stations_400",4,6587197,4.48,4.27,0.22,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",14,"hotspots",1,4,7.66,7.66,1,"complaints in hot spot"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",14,"complaints",14,14,7.5,6.13,0.57,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",14,"complaints_evening",4,4,7.01,6.96,0.5,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",18,"stations_in",2,2911984,3.4,3.44,0,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",18,"stations_400",4,6587197,4.48,4.27,0.22,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",18,"hotspots",1,4,7.66,7.66,1,"complaints in hot spot"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",18,"complaints",14,14,7.5,6.13,0.57,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",18,"complaints_evening",4,4,7.01,6.96,0.5,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",21,"stations_in",2,2911984,12.13,12.22,0.51,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",21,"stations_400",4,6587197,16.72,18.22,0.78,"2025 entries"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",21,"hotspots",1,4,34.37,34.37,1,"complaints in hot spot"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",21,"complaints",14,14,16.32,20.34,0.86,"none (each complaint = 1)"
"BK0701","Windsor Terrace-South Slope",FALSE,"in_season",21,"complaints_evening",4,4,14.99,17.17,1,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"off_season",14,"stations_in",3,6760590,3.74,4.49,0,"2025 entries"
"BX0102","Melrose",FALSE,"off_season",14,"stations_400",5,10382993,3.74,4.1,0,"2025 entries"
"BX0102","Melrose",FALSE,"off_season",14,"hotspots",1,7,5.16,5.16,0,"complaints in hot spot"
"BX0102","Melrose",FALSE,"off_season",14,"complaints",16,16,5.24,4.61,0,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"off_season",14,"complaints_evening",8,8,5.36,4.53,0,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"off_season",18,"stations_in",3,6760590,18.03,13.38,1,"2025 entries"
"BX0102","Melrose",FALSE,"off_season",18,"stations_400",5,10382993,18.03,13.79,1,"2025 entries"
"BX0102","Melrose",FALSE,"off_season",18,"hotspots",1,7,14.85,14.85,1,"complaints in hot spot"
"BX0102","Melrose",FALSE,"off_season",18,"complaints",16,16,13.97,13.59,1,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"off_season",18,"complaints_evening",8,8,15.44,15.63,1,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"off_season",21,"stations_in",3,6760590,35.63,35.36,1,"2025 entries"
"BX0102","Melrose",FALSE,"off_season",21,"stations_400",5,10382993,35.63,35.37,1,"2025 entries"
"BX0102","Melrose",FALSE,"off_season",21,"hotspots",1,7,35.76,35.76,1,"complaints in hot spot"
"BX0102","Melrose",FALSE,"off_season",21,"complaints",16,16,35.52,35.38,1,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"off_season",21,"complaints_evening",8,8,35.85,35.81,1,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"in_season",14,"stations_in",3,6760590,3.74,4.49,0,"2025 entries"
"BX0102","Melrose",FALSE,"in_season",14,"stations_400",5,10382993,3.74,4.1,0,"2025 entries"
"BX0102","Melrose",FALSE,"in_season",14,"hotspots",1,7,5.16,5.16,0,"complaints in hot spot"
"BX0102","Melrose",FALSE,"in_season",14,"complaints",16,16,5.24,4.61,0,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"in_season",14,"complaints_evening",8,8,5.36,4.53,0,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"in_season",18,"stations_in",3,6760590,4.26,4.59,0,"2025 entries"
"BX0102","Melrose",FALSE,"in_season",18,"stations_400",5,10382993,4.26,4.17,0,"2025 entries"
"BX0102","Melrose",FALSE,"in_season",18,"hotspots",1,7,5.16,5.16,0,"complaints in hot spot"
"BX0102","Melrose",FALSE,"in_season",18,"complaints",16,16,5.24,4.61,0,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"in_season",18,"complaints_evening",8,8,5.36,4.53,0,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"in_season",21,"stations_in",3,6760590,35.63,35.36,1,"2025 entries"
"BX0102","Melrose",FALSE,"in_season",21,"stations_400",5,10382993,35.63,35.37,1,"2025 entries"
"BX0102","Melrose",FALSE,"in_season",21,"hotspots",1,7,35.76,35.76,1,"complaints in hot spot"
"BX0102","Melrose",FALSE,"in_season",21,"complaints",16,16,35.52,35.38,1,"none (each complaint = 1)"
"BX0102","Melrose",FALSE,"in_season",21,"complaints_evening",8,8,35.85,35.81,1,"none (each complaint = 1)"
