name,chain,category,latitude,longitude,source
"MCDONALD'S","McDonald’s","chain restaurant / coffee","40.689815842146","-73.98140434252","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"MCDONALD'S","McDonald’s","chain restaurant / coffee","40.699589667134","-73.910726250405","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"MCDONALD'S","McDonald’s","chain restaurant / coffee","40.730389652883","-73.954270811296","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS COFFEE #29719","Starbucks","chain restaurant / coffee","40.677009015168","-73.983300663024","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS COFFEE #53473","Starbucks","chain restaurant / coffee","40.706631127508","-74.012631080595","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"BURGER KING","Burger King","chain restaurant / coffee","40.852499318825","-73.828042163815","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.753001823824","-73.933483475358","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"CHIPOTLE MEXICAN GRILL","Chipotle","chain restaurant / coffee","40.807395038448","-73.944623429604","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"CHIPOTLE MEXICAN GRILL #2918","Chipotle","chain restaurant / coffee","40.582297419955","-74.169052592685","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.775745480735","-73.910168827866","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.730013585524","-73.954184476201","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"SHAKE SHACK","Shake Shack","chain restaurant / coffee","40.582297419955","-74.169052592685","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS COFFEE #49450","Starbucks","chain restaurant / coffee","40.867838960711","-73.831285311949","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.750278379374","-73.971851915755","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.757595296037","-73.969452044335","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.770508183862","-73.957127780991","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.755843468605","-73.978617356747","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.754592347143","-73.981425893441","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.766380045175","-73.965162849237","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.747012236859","-73.988418674758","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.666826548366","-73.871605625762","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.644839031606","-73.929635112261","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.651767170661","-73.930143126581","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS #54446","Starbucks","chain restaurant / coffee","40.688587069906","-73.962567780948","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS COFFEE #823","Starbucks","chain restaurant / coffee","40.773404941867","-73.960010658481","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"SUBWAY","Subway","chain restaurant / coffee","40.713205892595","-73.781448175966","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.710097514026","-74.014788730436","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.763079729782","-73.985509910435","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"BURGER KING","Burger King","chain restaurant / coffee","40.686582209202","-73.823232548044","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL","Taco Bell","chain restaurant / coffee","40.762687265522","-73.985798785463","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"SUBWAY","Subway","chain restaurant / coffee","40.545279509935","-74.160639814409","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"SHAKE SHACK","Shake Shack","chain restaurant / coffee","40.717357029564","-73.960387119529","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"SHAKE SHACK (INNOVATION KITCHEN)","Shake Shack","chain restaurant / coffee","40.72913880071","-74.005246093142","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS COFFE #55085","Starbucks","chain restaurant / coffee","40.752518612241","-73.993232537654","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.647774740538","-73.971268296235","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.645507981093","-74.00990963119","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"CHIPOTLE MEXICAN GRILL #3044","Chipotle","chain restaurant / coffee","40.657121533488","-73.839381767295","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.753307728589","-73.980993130264","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL CANTINA #034646","Taco Bell","chain restaurant / coffee","40.744196610465","-73.995579145685","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL CANTINA","Taco Bell","chain restaurant / coffee","40.752935795955","-73.992904045537","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS COFFEE","Starbucks","chain restaurant / coffee","40.624810704839","-73.917808074794","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"CHIPOTLEMEXICAN GRILL #2659","Chipotle","chain restaurant / coffee","40.86920658352","-73.824451812422","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"MCDONALD'S","McDonald’s","chain restaurant / coffee","40.605235726513","-73.755077493667","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL","Taco Bell","chain restaurant / coffee","40.853425282915","-73.907674119738","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"CHIPOTLE MEXICAN GRILL # 3265","Chipotle","chain restaurant / coffee","40.624783257013","-73.917808108725","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN’","Dunkin","chain restaurant / coffee","40.753764445248","-73.989420904231","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.767279679222","-73.98990611482","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.837795256504","-73.887515541545","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"CHIPOTLE MEXICAN GRILL","Chipotle","chain restaurant / coffee","40.700204881222","-73.941045028678","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"MCDONALD'S","McDonald’s","chain restaurant / coffee","40.856510319175","-73.88078520685","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS COFFEE#54771","Starbucks","chain restaurant / coffee","40.779979845786","-73.775338919488","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"SHAKE SHACK","Shake Shack","chain restaurant / coffee","40.806515672405","-73.942492934563","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL, PIATTINO, GREEN LEAFS","Taco Bell","chain restaurant / coffee","40.582297419955","-74.169052592685","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.701687901075","-74.011631125861","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.836548562414","-73.838657810403","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.836186181548","-73.838604484463","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL","Taco Bell","chain restaurant / coffee","40.862771497794","-73.901543969335","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"CHIPOTLE MEXICAN GRILL #3309","Chipotle","chain restaurant / coffee","40.690109927668","-73.984022159599","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.898268465932","-73.854448696469","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"PIZZA PUB/DUNKIN EXPRESS -GATE 7","Dunkin","chain restaurant / coffee","40.648312826068","-73.788281497594","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.666412894977","-73.882596971056","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.668170606119","-73.931189276565","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.681083040326","-73.955411620572","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.653760443317","-73.931070850686","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.680067891013","-73.943867883166","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.655877363953","-73.942259278246","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.666438335113","-73.757288640388","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.63660041135","-73.911589095327","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL","Taco Bell","chain restaurant / coffee","40.855406313567","-73.867675871684","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"BURGER KING","Burger King","chain restaurant / coffee","40.730241866595","-73.88731894309","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL","Taco Bell","chain restaurant / coffee","40.76851792785","-73.833444075046","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS COFFEE #52530","Starbucks","chain restaurant / coffee","40.768812281344","-73.791817637248","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.733555201076","-74.003272711872","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.740245089986","-73.979163678929","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.727384882674","-74.005516550541","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN' / BASKIN ROBBINS","Dunkin","chain restaurant / coffee","40.73564214433","-73.979291417708","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.733082379724","-73.986721616379","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.744966694265","-73.982864930633","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.759138109464","-73.970440384587","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.73586033704","-73.989153127274","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.752430604861","-73.97324419596","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.729558858519","-73.998390803063","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN' DONUTS/BASKIN ROBBINS","Dunkin","chain restaurant / coffee","40.746242436197","-73.979385552238","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN' / 'BASKIN ROBBINS","Dunkin","chain restaurant / coffee","40.729743549247","-73.978770086968","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.774218238084","-73.94838076576","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.759137552085","-73.968350383869","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.792620635885","-73.96770961573","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.792333466925","-73.971606542832","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.787514499858","-73.975122320852","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.85101786159","-73.930677684696","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"SHAKE SHACK","Shake Shack","chain restaurant / coffee","40.753984513583","-73.99983035853","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.602621728524","-73.749562889512","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.793818565121","-73.972378781085","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN' / BASKIN ROBBINS","Dunkin","chain restaurant / coffee","40.598970063379","-73.955196593208","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL","Taco Bell","chain restaurant / coffee","40.864003194585","-73.926278630302","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.708708730287","-73.818517087227","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.756153046301","-73.833633930549","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.656969580582","-73.768265383113","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.755934186327","-73.836042019442","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.598321660053","-73.960962144916","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL","Taco Bell","chain restaurant / coffee","40.77635557553","-73.952838206912","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"BURGER KING","Burger King","chain restaurant / coffee","40.718027326284","-73.986638048801","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"BURGER KING","Burger King","chain restaurant / coffee","40.864003194585","-73.926278630302","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.864003194585","-73.926278630302","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS","Starbucks","chain restaurant / coffee","40.756556290303","-74.003808057183","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS","Starbucks","chain restaurant / coffee","40.756556290303","-74.003808057183","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"SUBWAY","Subway","chain restaurant / coffee","40.741898699531","-73.919734488924","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS","Starbucks","chain restaurant / coffee","40.729399612148","-73.996251229581","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.878747909379","-73.865658410628","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.790006740062","-73.975150276818","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"CHIPOTLE MEXICAN GRILL #3312","Chipotle","chain restaurant / coffee","40.759749652737","-73.91834842495","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.717885373389","-74.000876605612","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.708555799473","-74.004966733883","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL CANTINA","Taco Bell","chain restaurant / coffee","40.708555799473","-74.004966733883","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.761974076514","-73.990058534735","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN' / MARKET AT UHALL","Dunkin","chain restaurant / coffee","40.734067997728","-73.989066820723","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.577661723407","-73.961211855419","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS COFFEE #58310","Starbucks","chain restaurant / coffee","40.575341141273","-73.976961906071","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.752820688633","-73.996722728652","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS","Starbucks","chain restaurant / coffee","40.743617266809","-73.973637502578","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN DONUTS","Dunkin","chain restaurant / coffee","40.753519337931","-73.96949001439","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.888767476354","-73.842877912437","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS","Starbucks","chain restaurant / coffee","40.734598154265","-73.864773840908","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN DONUTS","Dunkin","chain restaurant / coffee","40.652173699555","-73.838150390041","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL","Taco Bell","chain restaurant / coffee","40.729199187034","-74.005213625507","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.7066454243","-74.005305632068","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"MCDONALD'S","McDonald’s","chain restaurant / coffee","40.579919055499","-73.975081146998","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"CHIPOTLE MEXICAN GRILL #3426","Chipotle","chain restaurant / coffee","40.841308940071","-73.84334462225","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN DONUTS","Dunkin","chain restaurant / coffee","40.716786983097","-73.989437618205","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.809794439959","-73.958861631653","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES","Popeyes","chain restaurant / coffee","40.755510549707","-73.91298995739","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"SHAKE SHACK","Shake Shack","chain restaurant / coffee","40.643811388766","-74.076359876647","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS COFFEE #58455","Starbucks","chain restaurant / coffee","40.761584729288","-73.997743870982","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL","Taco Bell","chain restaurant / coffee","40.775535116746","-73.911432811349","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"WENDY'S","Wendy’s","chain restaurant / coffee","40.521353102126","-74.217141652751","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"SUBWAY","Subway","chain restaurant / coffee","40.622568699008","-74.031411699241","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.874531277705","-73.909897445745","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL CANTINA","Taco Bell","chain restaurant / coffee","40.861846654617","-73.892499933112","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.664832540499","-73.734946199782","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.625949769931","-74.134450400927","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.521943701786","-74.216895397577","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.532418427179","-74.192013988389","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.560447197017","-74.195906097617","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.602016920381","-74.120598813446","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.578549975439","-74.169593852949","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.542060021808","-74.146197238341","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.571894134003","-74.108331051064","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.764459896648","-73.982325621709","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"SHAKE SHACK","Shake Shack","chain restaurant / coffee","40.763334557175","-73.982398119522","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.774569868463","-73.912614738431","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES LOUISIANA KITCHEN","Popeyes","chain restaurant / coffee","40.691168817409","-73.838156336611","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"POPEYES LOUISIANA KITCHEN","Popeyes","chain restaurant / coffee","40.680329982095","-73.84431552325","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"MCDONALD'S","McDonald’s","chain restaurant / coffee","40.693080924725","-73.853751617939","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.758605463649","-73.983233201904","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN' / 'BASKIN ROBBINS","Dunkin","chain restaurant / coffee","40.766783690314","-73.921159248949","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"TACO BELL CANTINA #036012","Taco Bell","chain restaurant / coffee","40.750972765337","-73.986912934982","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN' DONUTS","Dunkin","chain restaurant / coffee","40.844276888372","-73.888856292674","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN DONUTS","Dunkin","chain restaurant / coffee","40.671908650294","-73.856674964145","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"MCDONALD'S","McDonald’s","chain restaurant / coffee","40.719800823676","-73.8450274481","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"MCDONALD'S","McDonald’s","chain restaurant / coffee","40.679723985188","-73.861918327289","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"MCDONALD'S","McDonald’s","chain restaurant / coffee","40.727521205498","-73.813259367556","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"MCDONALD'S","McDonald’s","chain restaurant / coffee","40.658436729618","-73.839699363092","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN'","Dunkin","chain restaurant / coffee","40.790398208116","-73.947606172251","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"DUNKIN","Dunkin","chain restaurant / coffee","40.752646925371","-73.985707091838","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS","Starbucks","chain restaurant / coffee","40.740502128064","-74.005182035446","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
"STARBUCKS (BNY MELLON)","Starbucks","chain restaurant / coffee","40.714047602658","-74.011611647628","NYC DOHMH Restaurant Inspection Results (43nn-pn8j), accessed 2026-09-20"
