"nta2020","ntaname","n_tracts","boroname","n_boroughs","pop_total","households","pop_65plus","pop_disabled","pov_below","pov_universe","dis_universe","med_hh_income_hhwtd","inc_tracts_used","poverty_rate","pct_65plus","disability_rate","events_311_raw","events_311","events_per_100k","ntatype","cdta2020","is_residential","restrooms","subway_riders","n_stations","jobs","hotels","area_sqmi","pop_density","jobs_density","l_sub","l_jobs","l_hotel","l_rest","l_dens","inc10k","pov","old","boro","pred","resid_ratio","n_projects","park_acres","got","l_park","need","need_abs","coverage","med_hours","n_late","pct_unacceptable","n_insp","intervention","capex","excess"
"BX1003","Pelham Bay-Country Club-City Island",6,"Bronx",1,28351,11597,5624,4543,3514,28111,28143,81525,6,0.125004446657892,0.198370427850869,0.161425576519916,14,7,24.6904871080385,0,"BX10",TRUE,2,2488759,3,4950,1,1.26656131345771,22384.2301977484,3908.21979749761,7.81994119762598,1.78339121955754,0.693147180559945,1.09861228866811,10.0161566541937,8.1525,12.5004446657892,19.8370427850869,"Bronx",6.29306043816939,1.11233636936693,0,12.9768039403215,0,2.63739909409677,1.11233636936693,7,34.9862207674436,7.66666666666667,0,0,10,"Build new / modular unit",1200000,0.70693956183061
"BX1004","Co-op City",7,"Bronx",1,36000,16716,9811,5511,3890,35313,35321,62754,7,0.110157732279897,0.272527777777778,0.156026160074743,0,0,0,0,"BX10",TRUE,1,0,0,8446,1,1.04215679208259,34543.7464626214,8104.34673953613,0,2.24559137147393,0.693147180559945,0.693147180559945,10.4500107615595,6.2754,11.0157732279897,27.2527777777778,"Bronx",4.05962556736626,0,0,34.6377274742818,0,3.57340483722177,0,0,20.4048914876425,8.5,0,NA,NA,"Build new / modular unit",1200000,0
"BX1101","Pelham Parkway-Van Nest",9,"Bronx",1,28955,10894,3259,4164,5921,28776,28872,65945,9,0.205761745899361,0.112553963046106,0.144222776392352,20,10,34.536349507857,0,"BX11",TRUE,1,1513558,1,10063,0,0.559155195987234,51783.4765871711,17996.7924329719,7.32287892620148,2.40360620705277,0,0.693147180559945,10.8548457035503,6.5945,20.5761745899361,11.2553963046106,"Bronx",7.39813325853519,1.35169233244928,0,15.9768191409409,0,2.83184883359044,1.35169233244928,10,57.3760787389455,8,0,0,11,"Extend operating hours",0,2.60186674146481
"BX1102","Morris Park",10,"Bronx",1,23701,8815,4007,2659,2618,22859,23282,80967,10,0.11452819458419,0.16906459643053,0.114208401340091,8,6,25.3153875363909,0,"BX11",TRUE,2,578002,1,14810,0,0.998380641426659,23739.442670014,14834.0216000552,6.36130593179846,2.76064265122138,0,1.09861228866811,10.0749353145784,8.0967,11.452819458419,16.906459643053,"Bronx",5.73932273341693,1.04541951702163,1,51.6823099184415,1,3.96427972402391,1.04541951702163,6,32.296446912978,8.16666666666667,0,18.1818181818182,11,"Build new / modular unit",1200000,0.26067726658307
"BX1103","Pelham Gardens",10,"Bronx",1,27832,9181,5734,2905,3679,26179,26209,89594,10,0.140532487871958,0.206021845357861,0.110839787859132,11,4,14.3719459614832,0,"BX11",TRUE,3,1510275,2,5233,1,1.07837706456444,25809.154250922,4852.66255371784,7.32070894438936,1.82985775782671,0.693147180559945,1.38629436111989,10.1585232690963,8.9594,14.0532487871958,20.6021845357861,"Bronx",5.73693636068339,0.697236250939259,1,9.05496454624049,1,2.30806649723535,0.697236250939259,4,49.7729586743309,8,0,0,31,"Extend operating hours",0,0
"BX1104","Allerton",9,"Bronx",1,33067,14011,5481,5155,8667,32457,32538,44113,9,0.267030224604862,0.165754377476033,0.158430143217161,14,6,18.1449783772341,0,"BX11",TRUE,3,874285,1,4864,0,0.565100166654083,58515.2897685154,8607.32359857437,6.77454954760995,1.76883196458435,0,1.38629436111989,10.9770604520393,4.4113,26.7030224604862,16.5754377476033,"Bronx",5.57790852332361,1.07567199693424,2,3.32155412250165,1,1.46361508814038,1.07567199693424,6,71.2033255398832,8,0,15.625,32,"Extend operating hours",0,0.42209147667639
"BX1201","Williamsbridge-Olinville",20,"Bronx",1,57663,21433,8320,8574,14755,56623,57306,57055,19,0.260583155254932,0.144286630941852,0.149617841063763,78,39,67.634358253993,0,"BX12",TRUE,5,3008483,4,5204,2,1.30001313749638,44355.7055977525,4003.03646932529,8.009523582193,1.82519424531429,1.09861228866811,1.79175946922805,10.7000191735521,5.7055,26.0583155254932,14.4286630941852,"Bronx",13.2841150090887,2.93583727431726,2,60.3483264201114,1,4.11656789156905,2.93583727431726,39,63.2356427323953,8,0,20.9302325581395,43,"Reconstruct or repair",60500,25.7158849909113
"BX1202","Eastchester-Edenwald-Baychester",12,"Bronx",1,51213,17506,8259,7884,10180,50176,50142,70558,11,0.202885841836735,0.161267646886533,0.157233456982171,20,8,15.6210337219065,0,"BX12",TRUE,5,1487111,2,6582,7,2.02291198221607,25316.4746910525,3253.72535130743,7.30526280938503,2.02577701709414,2.07944154167984,1.79175946922805,10.1392501355438,7.0558,20.2885841836735,16.1267646886533,"Bronx",13.6056018331572,0.587993100055581,2,71.240385661996,1,4.27999924771569,0.587993100055581,8,37.6749260796267,8,0,15.1515151515152,33,"Extend operating hours",0,0
"BX1203","Wakefield-Woodlawn",16,"Bronx",1,49552,18594,8769,7874,8587,49001,49265,85993,16,0.175241321605682,0.176965611882467,0.159829493555262,79,31,62.5605424604456,0,"BX12",TRUE,3,2290926,3,8895,6,1.42213390294408,34843.4137583094,6254.68528778176,7.7371477911005,2.29202957905453,1.94591014905531,1.38629436111989,10.458648109461,8.5993,17.5241321605682,17.6965611882467,"Bronx",13.5449087577509,2.28868282204268,1,19.8760228975404,1,3.03860127061618,2.28868282204268,31,32.3219494531066,8.33333333333333,0,30,10,"Build new / modular unit",1200000,17.4550912422491
"MN0101","Financial District-Battery Park City",7,"Manhattan",1,48198,23144,3887,1730,2819,46415,48186,195573,7,0.0607346762899925,0.0806464998547658,0.0359025443074752,126,63,130.71081787626,0,"MN01",TRUE,8,50696316,9,230247,45,0.689664561244562,69886.1485836279,333853.604982252,10.8336282493219,5.44348640333541,3.8286413964891,2.19722457733622,11.1546370570072,19.5573,6.07346762899925,8.06464998547658,"Manhattan",112.390918326579,0.560543511326584,0,28.3163488601073,0,3.37814534198281,0.560543511326584,63,78.7774609265652,8,1,9.09090909090909,22,"Extend operating hours",0,0
"MN0102","Tribeca-Civic Center",5,"Manhattan",1,22563,9638,3064,1476,1631,20861,22089,229813,5,0.0781841714203538,0.13579754465275,0.0668205894336548,100,58,257.05801533484,0,"MN01",TRUE,3,32268036,6,128636,14,0.487052853242001,46325.5678512352,264110.966897642,10.3818634116528,4.86473052312285,2.70805020110221,1.38629436111989,10.7434708951839,22.9813,7.81841714203538,13.579754465275,"Manhattan",33.9013750194886,1.71084506061061,0,16.0031203874612,0,2.83339687941617,1.71084506061061,58,75.9126112414072,8.33333333333333,1,27.2727272727273,11,"Reconstruct or repair",60500,24.0986249805114
"MN0201","SoHo-Little Italy-Hudson Square",6,"Manhattan",1,21220,11840,3795,1641,2217,20814,21220,147765,6,0.106514845776881,0.178840716305372,0.0773327049952875,66,26,122.525918944392,0,"MN02",TRUE,2,29060926,6,90802,25,0.463325065753489,45799.378381333,195979.036558991,10.277184211597,4.5196340838815,3.25809653802148,1.09861228866811,10.7320476316693,14.7765,10.6514845776881,17.8840716305372,"Manhattan",25.5422247158874,1.0179222949138,0,2.61118929590717,0,1.28403716293938,1.0179222949138,26,80.9369646317217,7.91666666666667,0,9.09090909090909,11,"Extend operating hours",0,0.4577752841126
"MN0202","Greenwich Village",7,"Manhattan",1,31628,15537,5561,2192,2303,26974,31603,175960,7,0.0853785126418032,0.175825218161123,0.069360503749644,102,45,142.278993297079,0,"MN02",TRUE,1,19732613,3,63174,24,0.380327589156709,83159.8887425652,166104.173878298,9.89007870440086,4.1615981442439,3.2188758248682,0.693147180559945,11.3285324290549,17.596,8.53785126418032,17.5825218161123,"Manhattan",36.5144305415213,1.23238947814973,0,13.1234511159373,0,2.64783661551103,1.23238947814973,45,83.461574007111,8,0,0,12,"Extend operating hours",0,8.4855694584787
"MN0203","West Village",7,"Manhattan",1,31913,18404,5375,2023,1987,31435,31848,183262,7,0.0632097979958645,0.168426659981826,0.063520472243155,100,60,188.01115532855,0,"MN02",TRUE,11,16063682,2,38988,12,0.517133834845608,61711.2976363802,75392.475550628,9.68437847676954,3.68857940910493,2.56494935746154,2.484906649788,11.0302385034267,18.3262,6.32097979958645,16.8426659981826,"Manhattan",33.8734144764234,1.77130061812225,2,6.97689693219138,1,2.07654948022265,1.77130061812225,60,99.820887907702,9,4,14.2857142857143,35,"Monitor / already served",NA,26.1265855235766
"MN0301","Chinatown-Two Bridges",7,"Manhattan",1,38006,18246,9769,4945,13212,37707,37742,36726,6,0.350385869997613,0.257038362363837,0.131021143553601,48,27,71.0414145134979,0,"MN03",TRUE,5,3996884,1,14668,16,0.413990352108793,91804.0717770456,35430.7773726702,8.29352050013216,2.75162041580358,2.83321334405622,1.79175946922805,11.4274228231984,3.6726,35.0385869997613,25.7038362363837,"Manhattan",14.9594256508195,1.80488212784565,1,15.3845830001628,1,2.79634083173005,1.80488212784565,27,93.465177007428,8,0,19.6428571428571,56,"Extend operating hours",0,12.0405743491805
"MN0302","Lower East Side",10,"Manhattan",1,47185,22062,10510,7898,11449,46572,46986,68630,10,0.245834406939792,0.222740277630603,0.16809262333461,145,25,52.9829394934831,0,"MN03",TRUE,7,15515392,3,21100,21,0.590967194306275,79843.6875254802,35704.1815574363,9.64965229248408,3.09557760852371,3.09104245335832,2.07944154167984,11.2878386207534,6.863,24.5834406939792,22.2740277630603,"Manhattan",29.212770473831,0.855790108041795,6,57.4070865061866,1,4.06743722675658,0.855790108041795,25,89.96550868738,8,0,18.8118811881188,101,"Extend operating hours",0,0
"MN0303","East Village",14,"Manhattan",1,69437,33560,10217,9824,14024,64018,69269,96609,14,0.219063388422006,0.147140573469476,0.14182390391084,98,42,60.486484151101,0,"MN03",TRUE,5,12346627,2,24070,15,0.680818179787067,101990.519732768,35354.5200680865,9.42121917784478,3.2216719121702,2.77258872223978,1.79175946922805,11.5326449489353,9.6609,21.9063388422006,14.7140573469476,"Manhattan",57.0926978378238,0.735645740884487,1,39.9225694208499,1,3.711681730433,0.735645740884487,42,87.1398367024394,8,0,23.5294117647059,34,"Reconstruct or repair",60500,0
"MN0401","Chelsea-Hudson Yards",13,"Manhattan",1,62960,35994,10042,6334,7353,61708,62896,130722,13,0.11915796979322,0.159498094027954,0.100705927244976,108,64,101.651842439644,0,"MN04",TRUE,8,42350211,6,150885,49,1.06432770432046,59154.7131061461,141765.547760814,10.6537522947127,5.02312365554862,3.91202300542815,2.19722457733622,10.9879284514904,13.0722,11.915796979322,15.9498094027954,"Manhattan",93.3674933925981,0.685463405672554,0,12.6041156849677,0,2.61037237085531,0.685463405672554,64,77.9384805563443,8,2,0,56,"Extend operating hours",0,0
"MN0402","Hell's Kitchen",10,"Manhattan",1,54743,32736,9073,6477,6648,54362,54715,108939,10,0.122291306427284,0.165738085234642,0.118377044686101,95,56,102.296183986994,0,"MN04",TRUE,8,6156000,1,68439,47,0.65937484649671,83022.5785694619,103793.768239143,8.72534492491121,4.24044866932674,3.87120101090789,2.19722457733622,11.326879925586,10.8939,12.2291306427284,16.5738085234642,"Manhattan",61.5137842035983,0.910365062481789,2,9.23317725221629,1,2.3256351135823,0.910365062481789,56,92.4761670870797,10,2,17.6470588235294,34,"Monitor / already served",NA,0
"MN0501","Midtown South-Flatiron-Union Square",8,"Manhattan",1,29148,15619,3521,1900,3366,26388,29122,186086,8,0.127557980900409,0.120797310278578,0.065242771787652,104,42,144.092219020173,0,"MN05",TRUE,6,101313532,9,273093,69,0.533711476147068,54613.7778606958,511686.580119082,11.525985135032,5.61346746485787,4.24849524204936,1.94591014905531,10.9080597819014,18.6086,12.7557980900409,12.0797310278578,"Manhattan",60.0447393163812,0.699478430220143,0,13.2352793470642,0,2.65572334449701,0.699478430220143,42,88.3424240328592,11.5,1,16.6666666666667,12,"Monitor / already served",NA,0
"MN0502","Midtown-Times Square",14,"Manhattan",1,23035,13384,5013,2613,2571,22694,23006,155770,12,0.113289856349696,0.217625352724115,0.113579066330522,144,84,364.662470154113,0,"MN05",TRUE,11,133253725,10,647628,162,0.880701253950633,26155.2937465117,735354.919837893,11.8000178010617,6.47485936284583,5.09375020080676,2.484906649788,10.1718451191775,15.577,11.3289856349696,21.7625352724115,"Manhattan",43.5491963519375,1.92885304521269,0,10.9433808305409,0,2.48017721952119,1.92885304521269,84,84.8506982533362,13.1428571428571,5,0,11,"Monitor / already served",NA,40.4508036480625
"MN0601","Stuyvesant Town-Peter Cooper Village",2,"Manhattan",1,22040,10527,4097,1543,1835,22040,22040,164234,2,0.0832577132486388,0.185889292196007,0.0700090744101633,8,4,18.1488203266788,0,"MN06",TRUE,0,0,0,2025,0,0.199995779822569,110202.325366832,10125.2136509907,0,1.1069110914828,0,0,11.6100823509883,16.4234,8.32577132486388,18.5889292196007,"Manhattan",5.95137759501158,0.672113294130889,0,1.37457751075786,0,0.864819531455047,0.672113294130889,4,24.7623635472743,NA,NA,NA,NA,"Build new / modular unit",1200000,0
"MN0602","Gramercy",4,"Manhattan",1,25905,13459,3966,1828,2928,23428,25861,152659,4,0.124978658016049,0.153097857556456,0.0706855883376513,50,34,131.248793669176,0,"MN06",TRUE,2,6811316,2,46658,21,0.269958087627862,95959.34030956,172834.236640164,8.82648742943243,3.86405050687905,3.09104245335832,1.09861228866811,11.4716902633162,15.2659,12.4978658016049,15.3097857556456,"Manhattan",26.8060740941002,1.26836924648668,1,5.47132998052978,1,1.8673816485209,1.26836924648668,34,96.6118039167682,7.66666666666667,0,8.33333333333333,12,"Extend operating hours",0,7.1939259058998
"MN0603","Murray Hill-Kips Bay",9,"Manhattan",1,53742,30641,9423,4348,5317,52043,53598,130997,9,0.102165516976346,0.175337724684604,0.0811224299414157,63,32,59.5437460459231,0,"MN06",TRUE,3,0,0,123694,21,0.565712230607145,94998.8299569234,218651.804411665,0,4.82586273605126,3.09104245335832,1.38629436111989,11.461630380654,13.0997,10.2165516976346,17.5337724684604,"Manhattan",35.2003870788951,0.909080912328549,0,11.832974738399,0,2.55201800977282,0.909080912328549,32,77.8465576301444,8,0,21.7391304347826,23,"Reconstruct or repair",60500,0
"MN0604","East Midtown-Turtle Bay",10,"Manhattan",1,42046,23587,11643,3331,3114,41818,42045,175362,10,0.0744655411545268,0.276911002235647,0.0792246402663813,62,37,87.9988583931884,0,"MN06",TRUE,7,51457455,2,149711,41,0.471281746120988,89216.2710439582,317667.724736289,10.8485300620659,5.01536409566934,3.73766961828337,2.07944154167984,11.3988299213949,17.5362,7.44655411545268,27.6911002235647,"Manhattan",43.3828650173453,0.852871288818908,0,4.10021337991737,0,1.62928237805453,0.852871288818908,37,83.6302049200647,12,2,0,11,"Monitor / already served",NA,0
"MN0701","Upper West Side-Lincoln Square",11,"Manhattan",1,69909,37142,14030,5844,7198,67696,69877,169470,11,0.106328291184117,0.200689467736629,0.0836326688323769,68,40,57.2172395542777,0,"MN07",TRUE,6,32998399,3,44188,11,0.566653310519838,123371.731360515,77980.661507938,10.4042446281616,3.81083156486468,2.484906649788,1.94591014905531,11.7229653884047,16.947,10.6328291184117,20.0689467736629,"Manhattan",63.716698733445,0.627778915027246,1,33.2805255384179,1,3.53457742437105,0.627778915027246,40,72.9719089414207,8.08333333333333,1,0,35,"Extend operating hours",0,0
"MN0702","Upper West Side (Central)",12,"Manhattan",1,101153,48748,23265,9712,9045,100046,100282,161803,12,0.09040841213042,0.229998121657291,0.0968468917652221,118,71,70.1907012149912,0,"MN07",TRUE,8,17267594,3,30813,35,0.911482328199437,110976.369887302,33805.3729037936,9.75664475497186,3.45987501127957,3.58351893845611,2.19722457733622,11.61708158462,16.1803,9.040841213042,22.9998121657291,"Manhattan",88.2602031269573,0.804439571681821,0,109.256965019621,0,4.70281368711266,0.804439571681821,71,84.8339310592174,8,0,8.69565217391304,23,"Extend operating hours",0,0
"MN0703","Upper West Side-Manhattan Valley",6,"Manhattan",1,50132,22777,11518,6618,8156,48979,49526,108956,6,0.166520345454174,0.229753450889651,0.133626781892339,54,26,51.8630814649326,0,"MN07",TRUE,6,7296637,3,14505,13,0.473501003162178,105875.171679054,30633.5148249557,8.89530587610463,2.74116255255241,2.63905732961526,1.94591014905531,11.5700254985194,10.8956,16.6520345454174,22.9753450889651,"Manhattan",29.509340708005,0.881076953133927,1,58.6056516463336,1,4.08775039585634,0.881076953133927,26,89.308386265345,8,0,4.65116279069767,43,"Extend operating hours",0,0
"MN0801","Upper East Side-Lenox Hill-Roosevelt Island",14,"Manhattan",1,77188,40586,14903,6758,6679,75540,76262,137957,14,0.0884167328567646,0.1930740529616,0.0886155621410401,72,47,60.8902938280562,0,"MN08",TRUE,6,9820528,2,64906,14,0.771240131088108,100082.966236597,84157.9650535393,9.19233199005862,4.1882294844049,2.70805020110221,1.94591014905531,11.513764775017,13.7957,8.84167328567646,19.30740529616,"Manhattan",74.0463626995276,0.634737457540231,2,11.7962492328033,1,2.54915209929704,0.634737457540231,47,62.6652315954532,7.83333333333333,0,9.09090909090909,33,"Extend operating hours",0,0
"MN0802","Upper East Side-Carnegie Hill",14,"Manhattan",1,56073,27366,16925,4530,2811,55807,56052,210571,14,0.0503700252656477,0.301838674584916,0.0808178120316849,59,35,62.4186328536016,0,"MN08",TRUE,1,44061702,6,61620,19,0.719745906603261,77906.6605111082,85613.546995782,10.6933689439413,4.13708471589826,2.99573227355399,0.693147180559945,11.2632795647789,21.0571,5.03700252656477,30.1838674584916,"Manhattan",44.7109309891149,0.782806334507347,0,5.18762343079228,0,1.82255107610672,0.782806334507347,35,56.385391030741,8.33333333333333,0,9.09090909090909,11,"Extend operating hours",0,0
"MN0803","Upper East Side-Yorkville",14,"Manhattan",1,78549,43013,17939,7702,6251,78016,78002,149848,14,0.0801245898277276,0.228379737488701,0.0987410579215918,73,44,56.015990018969,0,"MN08",TRUE,1,6509893,1,23597,3,0.489445863128486,160485.57341546,48211.6650229108,8.78123189937429,3.20262448428215,1.38629436111989,0.693147180559945,11.9859655633206,14.9848,8.01245898277276,22.8379737488701,"Manhattan",48.3982847415838,0.909123127708598,2,23.6320536251909,1,3.2040485876737,0.909123127708598,44,51.2315127588438,8,0,4.54545454545455,22,"Extend operating hours",0,0
"MN0901","Morningside Heights",8,"Manhattan",1,37716,12431,6384,3973,6522,26104,37306,82777,8,0.249846766779038,0.169265033407572,0.106497614324773,37,19,50.376498037968,0,"MN09",TRUE,3,12072517,3,45034,25,0.571151940269833,66034.9678269176,78847.6705143018,9.39876965524331,3.8293802539015,3.25809653802148,1.38629436111989,11.0979548396424,8.2777,24.9846766779038,16.9265033407572,"Manhattan",31.7023994666715,0.599323720590127,0,102.536842102193,0,4.63992751170589,0.599323720590127,19,74.1906742831187,7.83333333333333,0,15.8536585365854,82,"Extend operating hours",0,0
"MN0902","Manhattanville-West Harlem",5,"Manhattan",1,21638,8346,2870,3442,6140,21168,21606,45385,4,0.290060468631897,0.132637027451705,0.159307599740813,28,14,64.7009890008319,0,"MN09",TRUE,5,4091723,2,5695,1,0.38505815128017,56194.1097157974,14789.9738807406,8.31696579768136,1.90136097914314,0.693147180559945,1.79175946922805,10.9365850163626,4.5385,29.0060468631897,13.2637027451705,"Manhattan",10.2565816067213,1.36497719579646,1,35.8052289037918,1,3.60563992485804,1.36497719579646,14,83.5849784139737,8,0,15.3846153846154,39,"Extend operating hours",0,3.7434183932787
"MN0903","Hamilton Heights-Sugar Hill",7,"Manhattan",1,53598,20276,7770,7456,12470,53230,53540,65609,7,0.23426639113282,0.144968095824471,0.139260366081434,49,25,46.643531475055,0,"MN09",TRUE,5,7891555,3,6533,5,0.573332262494753,93485.0583268729,11394.7887243826,8.97367518904898,2.01929336884356,1.79175946922805,1.79175946922805,11.4455675953555,6.5609,23.426639113282,14.4968095824471,"Manhattan",31.5067903041507,0.793479747021598,1,44.3721024652285,1,3.81489743303041,0.793479747021598,25,86.2141925764782,8,0,9.09090909090909,44,"Extend operating hours",0,0
"MN1001","Harlem (South)",10,"Manhattan",1,48446,21253,5297,5392,8910,48330,48446,77149,10,0.184357541899441,0.109338232258597,0.111299178466746,55,30,61.9246170994509,0,"MN10",TRUE,3,10997482,5,13908,5,0.517475132002295,93619.957760183,26876.653852302,9.30551254225763,2.70189798161701,1.79175946922805,1.38629436111989,11.4470095450964,7.7149,18.4357541899441,10.9338232258597,"Manhattan",39.2716774640787,0.763909309131005,1,2.83377942593368,1,1.3438511119131,0.763909309131005,30,70.8699544115482,7.66666666666667,0,36.3636363636364,11,"Reconstruct or repair",60500,0
"MN1002","Harlem (North)",15,"Manhattan",1,86565,37462,11560,13824,26033,86012,86329,49748,15,0.302667069711203,0.133541269566222,0.160131589616467,112,43,49.6736556344943,0,"MN10",TRUE,8,4696312,4,12527,6,0.85345224099586,101429.225727957,14678.0328157352,8.45474570919883,2.60468768810706,1.94591014905531,2.19722457733622,11.5271264098231,4.9748,30.2667069711203,13.3541269566222,"Manhattan",51.046465374979,0.842369783767182,7,30.4037482022434,1,3.44692725528843,0.842369783767182,43,95.1392783428632,8,0,25.2747252747253,91,"Reconstruct or repair",60500,0
"MN1101","East Harlem (South)",11,"Manhattan",1,61875,26904,10613,11360,18237,59534,61114,46953,11,0.306329156448416,0.171523232323232,0.185882121936054,31,12,19.3939393939394,0,"MN11",TRUE,3,9842288,3,37888,4,0.597377875089909,103577.655919526,63423.8420602665,9.19454508057331,3.66068571974315,1.6094379124341,1.38629436111989,11.5480865636389,4.6953,30.6329156448416,17.1523232323232,"Manhattan",36.811069647811,0.325988897220583,1,16.3911527459418,1,2.85596161403249,0.325988897220583,12,85.3022743612372,8,0,13.953488372093,43,"Extend operating hours",0,0
"MN1102","East Harlem (North)",12,"Manhattan",1,63246,28197,8951,11290,19846,62593,62806,44772,12,0.317064208457815,0.141526736868735,0.17975989555138,403,99,156.531638364482,0,"MN11",TRUE,6,8787117,2,15977,1,0.936901556049318,67505.4914698751,17053.0189611073,9.08115574702534,2.8318594868285,0.693147180559945,1.94591014905531,11.1199790421607,4.4772,31.7064208457815,14.1526736868735,"Manhattan",33.1670820813852,2.98488723720327,5,70.1850271015041,1,4.26528250278495,2.98488723720327,99,78.0361145904016,8,0,7.46268656716418,67,"Extend operating hours",0,65.8329179186148
"MN1201","Washington Heights (South)",11,"Manhattan",1,76079,27997,14044,15538,18087,74629,75838,61497,11,0.24235886853636,0.184597589347915,0.204884095044701,59,28,36.8038486310283,0,"MN12",TRUE,7,11007009,4,27604,1,0.754263996689042,100865.214744387,36597.2658395098,9.30637837776,3.35354656818615,0.693147180559945,2.07944154167984,11.5215503112655,6.1497,24.235886853636,18.4597589347915,"Manhattan",41.3109530303547,0.677786348318472,2,67.5083230580364,1,4.22695524238399,0.677786348318472,28,72.1586744139999,8,0,6.97674418604651,43,"Extend operating hours",0,0
"MN1202","Washington Heights (North)",12,"Manhattan",1,74030,29009,12632,9102,10411,72329,73187,84083,12,0.143939498679644,0.170633526948534,0.124366349215025,68,31,41.874915574767,0,"MN12",TRUE,3,10380665,6,13109,3,0.888549885749905,83315.5247524694,14753.2515734178,9.24779654848071,2.64681289163102,1.38629436111989,1.38629436111989,11.3304021848611,8.4083,14.3939498679644,17.0633526948534,"Manhattan",48.3396330437718,0.641295724606128,0,125.522460556181,0,4.84041984621057,0.641295724606128,31,59.2395131527315,8,0,11.4285714285714,35,"Extend operating hours",0,0
"MN1203","Inwood",6,"Manhattan",1,36850,15041,6140,6220,6002,36813,36850,69195,6,0.163040230353408,0.166621438263229,0.168792401628223,31,17,46.1329715061058,0,"MN12",TRUE,2,4012377,3,5202,0,0.517855294595754,71158.8746596975,10045.2772314721,8.29738831053418,1.82487182067826,0,1.09861228866811,11.1726843803912,6.9195,16.3040230353408,16.6621438263229,"Manhattan",16.9479262219892,1.00307257521237,1,19.9808491579607,1,3.04361007678972,1.00307257521237,17,48.123015702569,8.25,0,5,20,"Extend operating hours",0,0.0520737780108007
"QN0101","Astoria (North)-Ditmars-Steinway",17,"Queens",1,48620,20521,6650,4435,5050,48422,48620,100929,16,0.104291437776217,0.136774989716166,0.0912176059234883,59,25,51.4191690662279,0,"QN01",TRUE,3,6295291,2,11724,2,2.09130675023969,23248.6219414859,5606.06424603005,8.74771600885125,2.5434899738869,1.09861228866811,1.38629436111989,10.054044150302,10.0929,10.4291437776217,13.6774989716166,"Queens",28.5383688445056,0.876013626995123,1,16.8686901965611,1,2.88305003026574,0.876013626995123,25,23.8482175238184,8,0,28.5714285714286,35,"Build new / modular unit",1200000,0
"QN0102","Old Astoria-Hallets Point",6,"Queens",1,13998,6641,1761,1961,2699,13948,13996,112417,5,0.193504445081732,0.125803686240892,0.140111460417262,8,3,21.4316330904415,0,"QN01",TRUE,2,0,0,2661,1,0.397837298747487,35185.2378951646,6688.66395478162,0,1.2977363341381,0.693147180559945,1.09861228866811,10.4684103162506,11.2417,19.3504445081732,12.5803686240892,"Queens",3.51487153321341,0.853516258461173,0,9.90333199812517,0,2.38906843042346,0.853516258461173,3,62.3340011705252,7.66666666666667,0,NA,NA,"Extend operating hours",0,0
"QN0103","Astoria (Central)",11,"Queens",1,48044,24001,6095,3870,4578,47712,47761,101745,11,0.0959507042253521,0.126862875697277,0.0810284541780951,44,24,49.9542086420781,0,"QN01",TRUE,1,8094741,3,13739,1,0.756313924549625,63523.8866302899,18165.7372078418,8.9990933999088,2.69049704185462,0.693147180559945,0.693147180559945,11.0591870235396,10.1745,9.59507042253521,12.6862875697277,"Queens",28.4514084290384,0.843543477288977,0,1.21159581479269,0,0.793714343090944,0.843543477288977,24,43.5008788021347,8,0,27.2727272727273,11,"Reconstruct or repair",60500,0
"QN0104","Astoria (East)-Woodside (North)",14,"Queens",1,36805,16717,4995,3732,4371,36741,36802,79887,14,0.118967910508696,0.135715256079337,0.101407532199337,187,57,154.870262192637,0,"QN01",TRUE,2,5068165,2,11956,2,0.934129122353612,39400.3346210499,12799.0871003742,8.53093138874156,2.56155900130908,1.09861228866811,1.09861228866811,10.581554968343,7.9887,11.8967910508696,13.5715256079337,"Queens",20.5213907137266,2.77758953060979,1,8.77583447156678,1,2.27991347016302,2.77758953060979,57,34.3738314598681,7.66666666666667,0,27.2727272727273,22,"Build new / modular unit",1200000,36.4786092862734
"QN0105","Queensbridge-Ravenswood-Dutch Kills",12,"Queens",1,29051,13688,3882,3600,6146,28861,29051,76600,11,0.212951734174145,0.133627069636157,0.123920002753778,19,7,24.0955560910124,0,"QN01",TRUE,4,8172420,3,34395,46,0.994374627300196,29215.3472166478,34589.579274951,9.00864270491473,3.56657056722615,3.85014760171006,1.6094379124341,10.2824836677931,7.66,21.2951734174145,13.3627069636157,"Queens",23.4833380424536,0.298083687563722,1,40.6309763477544,1,3.7288445139166,0.298083687563722,7,53.3999582246238,7.54166666666667,0,5.17241379310345,58,"Extend operating hours",0,0
"QN0201","Long Island City-Hunters Point",9,"Queens",1,30464,15844,1548,1421,2411,30464,30443,170326,7,0.0791425945378151,0.0508140756302521,0.0466773971027823,30,18,59.0861344537815,0,"QN02",TRUE,4,16564664,5,38735,11,0.989847196257281,30776.467433749,39132.3025881785,9.71508739844618,3.68223241139214,2.484906649788,1.6094379124341,10.3345381244024,17.0326,7.91425945378151,5.08140756302521,"Queens",37.858274664906,0.475457483451714,0,16.8820363906543,0,2.88379665535491,0.475457483451714,18,41.1138982622238,8,0,16,25,"Extend operating hours",0,0
