evnt_key,occur_date,law_desc,law_code,precinct,latitude,longitude
"293078364","2024-09-10T00:00:00.000","PUBLIC URINATION","16-118(6)","009","40.7265156408036","-73.9882902437563"
"293078588","2024-09-10T00:00:00.000","PUBLIC URINATION","16-118(6)","050","40.883202","-73.895916"
"293078591","2024-09-10T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"293079463","2024-09-10T00:00:00.000","PUBLIC URINATION","16-118(6)","007","40.7163099917327","-73.9831660136947"
"293079466","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","009","40.725784","-73.979155"
"293079467","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","009","40.725784","-73.979155"
"293088891","2024-09-10T00:00:00.000","PUBLIC URINATION","16-118(6)","052","40.8694704770483","-73.8798608037303"
"293088895","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.853367","-73.904262"
"293089926","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.751122","-73.858971"
"293089928","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293092549","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","076","40.68185","-73.992389"
"293104046","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.7072398161698","-73.7927267255908"
"293110359","2024-09-05T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.832551","-73.930574"
"293110360","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.7072398161698","-73.7927267255908"
"293114516","2024-09-09T00:00:00.000","PUBLIC URINATION","16-118(6)","052","40.864717","-73.890683"
"293126947","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.702435","-73.803364"
"293126951","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","076","40.682732","-73.995719"
"293126952","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.7204418884676","-74.0067439741913"
"293132182","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"293135748","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"293145039","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","076","40.675566","-74.007259"
"293145501","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"293146198","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"293157141","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","061","40.5940190586592","-73.9608543158447"
"293157788","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.747293","-73.887182"
"293157789","2024-09-08T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.748043","-73.880023"
"293175824","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.665522","-73.88894"
"293182461","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","030","40.8286232400477","-73.9438488369889"
"293193432","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","102","40.69932415739","-73.831570887672"
"293201337","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","062","40.609668","-73.999738"
"293201349","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.6984738177025","-73.917768981221"
"293204223","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","050","40.875967","-73.910474"
"293207116","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.6894642952604","-73.9240290899499"
"293209488","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.790125","-73.941251"
"293209880","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.748271","-73.87788"
"293209890","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.691861","-73.930834"
"293210143","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.796477","-73.947411"
"293210144","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","088","40.6902236041959","-73.9602785860011"
"293210145","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.665522","-73.88894"
"293210147","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.6305998504358","-73.9737053160275"
"293213030","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","047","40.8873136344706","-73.8472717577564"
"293214532","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.7204418884676","-74.0067439741913"
"293214533","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.7204418884676","-74.0067439741913"
"293222101","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","105","40.725625","-73.746355"
"293222704","2024-08-31T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.751967","-73.863772"
"293222705","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.751669","-73.870394"
"293222706","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293223109","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","090","40.709492","-73.935984"
"293223110","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.75027","-73.862912"
"293223111","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293226845","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.699097","-73.915568"
"293246651","2024-09-11T00:00:00.000","PUBLIC URINATION","16-118(6)","032","40.810294","-73.945503"
"293249274","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.811976","-73.914286"
"293249283","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","022","40.7824518600123","-73.9658782689495"
"293255245","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.798252","-73.942864"
"293257816","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.6711300016904","-73.9135020552048"
"293257819","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.6894642952604","-73.9240290899499"
"293261622","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","009","40.7265156408036","-73.9882902437563"
"293261623","2024-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","105","40.676259","-73.740887"
"293261636","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","107","40.7301130668694","-73.8109089148815"
"293263404","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","088","40.6902236041959","-73.9602785860011"
"293263420","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.8535983673823","-73.9005768807295"
"293263425","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.66714","-73.883398"
"293264014","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"293264282","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.792688","-73.939378"
"293264300","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"293264313","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","114","40.7694951184418","-73.9150241703895"
"293264315","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","090","40.71597","-73.965286"
"293264321","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.680332","-73.930038"
"293264523","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","032","40.822909","-73.940006"
"293264524","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.70304","-73.801244"
"293264543","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.703453","-73.926516"
"293264544","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","078","40.6807856126343","-73.9744751162161"
"293264574","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.751967","-73.863772"
"293266094","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.860198","-73.89289"
"293266095","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.722743","-74.001789"
"293266099","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.726702","-74.001113"
"293266107","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.754676","-73.986752"
"293266112","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.68900139556","-73.9450265328727"
"293266116","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293266117","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.751967","-73.863772"
"293272079","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293272099","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.702272","-73.915962"
"293272107","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.85433","-73.911806"
"293272125","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","090","40.7065483947783","-73.9504006335643"
"293272126","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.697394","-73.951286"
"293272127","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.697394","-73.951286"
"293272665","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293272666","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293272667","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293276692","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.68900139556","-73.9450265328727"
"293290117","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.8535983673823","-73.9005768807295"
"293292084","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.849029","-73.911401"
"293292089","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.834615","-73.920764"
"293294409","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","076","40.674457","-74.005868"
"293300394","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.838063","-73.9182"
"293302210","2024-09-10T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"293304081","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","013","40.7372030985741","-73.9832725981497"
"293304090","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","090","40.706031","-73.92938"
"293307227","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.670022","-73.904042"
"293307230","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.6984738177025","-73.917768981221"
"293307235","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"293307244","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","017","40.7568201683051","-73.9711432633524"
"293308026","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.6488507469884","-73.951016510623"
"293308059","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"293308071","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"293308072","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293308273","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.801455","-73.937457"
"293308274","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","088","40.6902236041959","-73.9602785860011"
"293309571","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"293309572","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.8535983673823","-73.9005768807295"
"293309589","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293315100","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.746729","-73.883196"
"293315115","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"293315121","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","052","40.8694704770483","-73.8798608037303"
"293315417","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.846554","-73.921035"
"293315426","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.691341","-73.948405"
"293315429","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293315430","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293315763","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"293315764","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"293315769","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.744931","-73.880979"
"293315771","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.747927","-73.878675"
"293331040","2024-09-01T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.6488507469884","-73.951016510623"
"293334879","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.70336","-73.806714"
"293334883","2024-09-15T00:00:00.000","UNLAWFUL URINATION/DEFECATION IN PARK","1-04(K)","110","40.754981","-73.844435"
"293334886","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","077","40.6744956865259","-73.9305713255961"
"293340056","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.8103518634571","-73.924942325642"
"293341407","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","077","40.6744956865259","-73.9305713255961"
"293341408","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.793017","-73.942154"
"293341415","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.70034","-73.904277"
"293346342","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","032","40.818784","-73.941161"
"293346496","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","041","40.827064","-73.893393"
"293346501","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.6711300016904","-73.9135020552048"
"293346503","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","088","40.695068","-73.975116"
"293346902","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.6488507469884","-73.951016510623"
"293346908","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.6488507469884","-73.951016510623"
"293347959","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.837969","-73.907149"
"293347966","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","041","40.8162058439227","-73.8960011932583"
"293347974","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.661426","-73.894031"
"293348842","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.75004","-73.853181"
"293348844","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.749335","-73.862903"
"293348860","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","047","40.890278","-73.859105"
"293348863","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.8535983673823","-73.9005768807295"
"293348864","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.8535983673823","-73.9005768807295"
"293348869","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.853877","-73.914262"
"293348876","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"293348879","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"293348883","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.6894642952604","-73.9240290899499"
"293348884","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.6894642952604","-73.9240290899499"
"293353733","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.665808","-73.892329"
"293354420","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.747182","-73.88823"
"293354433","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","052","40.8694704770483","-73.8798608037303"
"293354800","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","076","40.6836512406856","-74.0003043120176"
"293354802","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","076","40.6836512406856","-74.0003043120176"
"293372598","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.70179","-73.808401"
"293372603","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","030","40.824942","-73.946914"
"293372607","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","052","40.865655","-73.891302"
"293384279","2024-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"293388298","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.695219","-73.96039"
"293397410","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"293397785","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","072","40.643882","-74.009801"
"293406437","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.747873","-73.99104"
"293411293","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","030","40.826093","-73.950695"
"293426102","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.6711300016904","-73.9135020552048"
"293450690","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.795198","-73.947283"
"293453675","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.7072398161698","-73.7927267255908"
"293456694","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","102","40.69932415739","-73.831570887672"
"293456697","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","028","40.797671","-73.951103"
"293459900","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.7044350296655","-73.8937807141634"
"293462971","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.6488507469884","-73.951016510623"
"293462973","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","077","40.675142","-73.922632"
"293463005","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.665835","-73.88095"
"293463024","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.694495","-73.930828"
"293463614","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.695219","-73.96039"
"293463617","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.6894642952604","-73.9240290899499"
"293463894","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","072","40.6581577535544","-74.0004411548878"
"293464232","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","042","40.832192","-73.894471"
"293481417","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.6488507469884","-73.951016510623"
"293489707","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.7072398161698","-73.7927267255908"
"293489708","2024-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.7072398161698","-73.7927267255908"
"293492264","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.6984738177025","-73.917768981221"
"293492265","2024-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.6984738177025","-73.917768981221"
"293498645","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.8535983673823","-73.9005768807295"
"293514746","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","101","40.6027762300781","-73.7501173648331"
"293523141","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","022","40.7824518600123","-73.9658782689495"
"293529110","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","022","40.7824518600123","-73.9658782689495"
"293531741","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.797475","-73.938898"
"293532214","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.68900139556","-73.9450265328727"
"293532219","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293532534","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.665922","-73.886242"
"293535841","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.807995","-73.940054"
"293544610","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.747583","-73.884396"
"293544618","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.748271","-73.87788"
"293544619","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.748271","-73.87788"
"293545100","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293548886","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.6984738177025","-73.917768981221"
"293571674","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.6894642952604","-73.9240290899499"
"293579474","2024-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"293583704","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","102","40.692633","-73.861022"
"293588839","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","028","40.797671","-73.951103"
"293591728","2024-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.7072398161698","-73.7927267255908"
"293597334","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.7072398161698","-73.7927267255908"
"293599367","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.7894632995555","-73.9476340039424"
"293599891","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","090","40.705523","-73.947123"
"293600267","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.797107","-73.945898"
"293600272","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.834062","-73.879545"
"293601280","2024-09-07T00:00:00.000","PUBLIC URINATION","16-118(6)","072","40.6581577535544","-74.0004411548878"
"293601289","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.7204418884676","-74.0067439741913"
"293601292","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","090","40.705","-73.936925"
"293601293","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.696104","-73.952707"
"293602896","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.7894632995555","-73.9476340039424"
"293602900","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.756635","-73.98837"
"293610134","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.7044350296655","-73.8937807141634"
"293610136","2024-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","018","40.7650240788333","-73.9848359497083"
"293613735","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.748043","-73.880023"
"293613739","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.751184","-73.862377"
"293613740","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.751967","-73.863772"
"293613742","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.747463","-73.882946"
"293615005","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.748093","-73.879558"
"293634981","2024-09-07T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.8535983673823","-73.9005768807295"
"293646374","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.7072398161698","-73.7927267255908"
"293652431","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","101","40.605477","-73.755962"
"293652442","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"293652445","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.695191","-73.950848"
"293652448","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293652998","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.832412","-73.866451"
"293653024","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.8229123084767","-73.8700413043181"
"293653025","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.8229123084767","-73.8700413043181"
"293653338","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.652901","-73.929493"
"293653343","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.725952","-74.008721"
"293653344","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","047","40.8873136344706","-73.8472717577564"
"293653346","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.7044350296655","-73.8937807141634"
"293653618","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.825306","-73.870245"
"293653628","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.668343","-73.902147"
"293653633","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.6984738177025","-73.917768981221"
"293653650","2024-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.74699","-73.890036"
"293653660","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","052","40.8694704770483","-73.8798608037303"
"293653664","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","052","40.867256","-73.896858"
"293655209","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.630736","-73.973423"
"293655217","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"293655228","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.651584","-73.933782"
"293660668","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.651301","-73.939538"
"293660676","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.679515","-73.885996"
"293660681","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.819677","-73.918147"
"293660685","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"293660702","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","042","40.8222710411331","-73.911697780277"
"293660710","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"293661062","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.8103518634571","-73.924942325642"
"293661373","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","018","40.760953","-73.99265"
"293661374","2024-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"293663955","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.747391","-73.886252"
"293664635","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.73966","-73.864082"
"293664639","2024-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.751843","-73.862717"
